GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0022401210,240,4,0,2,8:47 PM,7:35,,,Davis REBOUND (Off:0 Def:3),,,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,241,2,80,2,8:47 PM,7:28,,,MISS Vincent 25' 3PT Step Back Jump Shot,,,5,1629216,Gabe Vincent,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,242,4,0,2,8:48 PM,7:24,Edwards REBOUND (Off:0 Def:1),,,,,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,243,5,4,2,8:48 PM,7:16,Randle Traveling Turnover (P1.T4),,,,,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1,0,,,,,,1
0022401210,244,2,6,2,8:48 PM,7:02,,,MISS Davis 1' Driving Layup,,,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,245,4,0,2,8:48 PM,7:00,Conley REBOUND (Off:0 Def:2),,,,,4,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,246,2,1,2,8:48 PM,6:53,MISS McDaniels 26' 3PT Jump Shot,,,,,4,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,247,4,0,2,8:48 PM,6:51,Gobert REBOUND (Off:4 Def:2),,,,,4,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,248,2,1,2,8:49 PM,6:37,MISS Conley 3PT Jump Shot,,,,,4,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,249,4,0,2,8:49 PM,6:34,,,Knecht REBOUND (Off:1 Def:6),,,5,1642261,Dalton Knecht,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,250,2,1,2,8:49 PM,6:20,,,MISS Davis 11' Jump Shot,,,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,251,4,0,2,8:49 PM,6:18,Conley REBOUND (Off:0 Def:3),,,,,4,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,252,1,41,2,8:49 PM,6:15,McDaniels 2' Running Layup (9 PTS) (Conley 5 AST),,,31 - 35,4,4,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,4,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1
0022401210,254,6,2,2,8:49 PM,6:15,,,Knecht S.FOUL (P1.T3) (M.Davis),,,5,1642261,Dalton Knecht,1610612747.0,Los Angeles,Lakers,LAL,4,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,1,0,,,,,,1
0022401210,256,9,1,2,8:49 PM,6:15,TIMBERWOLVES Timeout: Regular (Full 2 Short 0),,,,,2,1610612750,,,,,,0,0,,,,,,0,0,,,,,,0
0022401210,257,8,0,2,8:52 PM,6:15,,,SUB: Reddish FOR Knecht,,,5,1642261,Dalton Knecht,1610612747.0,Los Angeles,Lakers,LAL,5,1629629,Cam Reddish,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0
0022401210,259,3,10,2,8:52 PM,6:15,McDaniels Free Throw 1 of 1 (10 PTS),,,31 - 36,5,4,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,260,2,5,2,8:53 PM,6:02,,,MISS Davis 6' Layup,,,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,261,4,0,2,8:53 PM,5:59,Gobert REBOUND (Off:4 Def:3),,,,,4,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,262,1,86,2,8:53 PM,5:43,Randle 10' Turnaround Fadeaway (10 PTS),,,31 - 38,7,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,263,1,79,2,8:53 PM,5:31,,,Davis 18' Pullup Jump Shot (9 PTS),33 - 38,5,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,264,1,6,2,8:53 PM,5:09,Gobert 2' Driving Layup (5 PTS) (Conley 6 AST),,,33 - 40,7,4,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,4,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1
0022401210,266,1,108,2,8:54 PM,4:54,,,Hachimura 2' Cutting Dunk Shot (5 PTS) (Davis 1 AST),35 - 40,5,5,1629060,Rui Hachimura,1610612747.0,Los Angeles,Lakers,LAL,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,1
0022401210,268,2,1,2,8:54 PM,4:33,MISS Randle 25' 3PT Jump Shot,,,,,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,269,4,0,2,8:54 PM,4:32,,,Lakers Rebound,,,3,1610612747,,,,,,0,0,,,,,,0,0,,,,,,1
0022401210,271,8,0,2,8:54 PM,4:32,SUB: DiVincenzo FOR Conley,,,,,4,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,4,1628978,Donte DiVincenzo,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0
0022401210,273,5,1,2,8:55 PM,4:23,,,Vincent Bad Pass Turnover (P3.T13),,,5,1629216,Gabe Vincent,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,277,6,3,2,8:55 PM,4:23,,,Vincent L.B.FOUL (P1.T4) (P.Ransom),,,5,1629216,Gabe Vincent,1610612747.0,Los Angeles,Lakers,LAL,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,1,0,,,,,,1
0022401210,279,8,0,2,8:55 PM,4:23,SUB: Reid FOR Gobert,,,,,4,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,4,1629675,Naz Reid,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0
0022401210,281,5,2,2,8:55 PM,4:13,Edwards Lost Ball Turnover (P2.T5),,Reddish STEAL (1 STL),,,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,5,1629629,Cam Reddish,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,1
0022401210,283,1,6,2,8:55 PM,4:07,,,Davis 2' Driving Layup (11 PTS),37 - 40,3,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,284,1,98,2,8:56 PM,3:44,Reid 2' Cutting Layup Shot (7 PTS) (DiVincenzo 1 AST),,,37 - 42,5,4,1629675,Naz Reid,1610612750.0,Minnesota,Timberwolves,MIN,4,1628978,Donte DiVincenzo,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1
0022401210,286,2,79,2,8:56 PM,3:26,,,MISS Vincent 14' Pullup Jump Shot,,,5,1629216,Gabe Vincent,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,287,4,0,2,8:56 PM,3:24,,,Vincent REBOUND (Off:1 Def:1),,,5,1629216,Gabe Vincent,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,288,2,1,2,8:56 PM,3:23,,,MISS Reddish 25' 3PT Jump Shot,,,5,1629629,Cam Reddish,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,289,4,0,2,8:56 PM,3:20,,,Davis REBOUND (Off:1 Def:3),,,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,290,5,40,2,8:56 PM,3:20,,,Davis Out of Bounds Lost Ball Turnover (P3.T14),,,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,1,0,,,,,,1
0022401210,291,8,0,2,8:56 PM,3:20,,,SUB: Knecht FOR Christie,,,5,1631108,Max Christie,1610612747.0,Los Angeles,Lakers,LAL,5,1642261,Dalton Knecht,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0
0022401210,294,8,0,2,8:57 PM,3:05,,,SUB: Reaves FOR Vincent,,,5,1629216,Gabe Vincent,1610612747.0,Los Angeles,Lakers,LAL,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0
0022401210,296,2,1,2,8:57 PM,2:57,MISS DiVincenzo 24' 3PT Jump Shot,,,,,4,1628978,Donte DiVincenzo,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,297,4,0,2,8:57 PM,2:56,TIMBERWOLVES Rebound,,,,,2,1610612750,,,,,,0,0,,,,,,0,0,,,,,,0
0022401210,298,6,3,2,8:57 PM,2:56,,,Davis L.B.FOUL (P1.PN) (M.Davis),,,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,1,0,,,,,,1
0022401210,300,9,1,2,8:57 PM,2:56,,,Lakers Timeout: Regular (Reg.2 Short 0),,,3,1610612747,,,,,,0,0,,,,,,0,0,,,,,,0
0022401210,301,3,11,2,9:00 PM,2:56,Randle Free Throw 1 of 2 (11 PTS),,,37 - 43,6,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,302,3,12,2,9:00 PM,2:56,MISS Randle Free Throw 2 of 2,,,,,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,303,4,0,2,9:00 PM,2:54,,,Knecht REBOUND (Off:1 Def:7),,,5,1642261,Dalton Knecht,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,304,6,2,2,9:01 PM,2:40,DiVincenzo S.FOUL (P1.T1) (A.Smith),,,,,4,1628978,Donte DiVincenzo,1610612750.0,Minnesota,Timberwolves,MIN,5,1642261,Dalton Knecht,1610612747.0,Los Angeles,Lakers,LAL,1,0,,,,,,1
0022401210,306,3,13,2,9:01 PM,2:40,,,MISS Knecht Free Throw 1 of 3,,,5,1642261,Dalton Knecht,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,307,4,1,2,9:01 PM,2:40,,,Lakers Rebound,,,3,1610612747,,,,,,0,0,,,,,,0,0,,,,,,1
0022401210,308,3,14,2,9:01 PM,2:40,,,Knecht Free Throw 2 of 3 (6 PTS),38 - 43,5,5,1642261,Dalton Knecht,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,309,3,15,2,9:01 PM,2:40,,,MISS Knecht Free Throw 3 of 3,,,5,1642261,Dalton Knecht,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,310,4,0,2,9:01 PM,2:38,Reid REBOUND (Off:0 Def:2),,,,,4,1629675,Naz Reid,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,311,1,86,2,9:02 PM,2:23,Randle 9' Turnaround Fadeaway (13 PTS),,,38 - 45,7,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,313,2,86,2,9:03 PM,2:03,,,MISS Hachimura 8' Turnaround Fadeaway Shot,,,5,1629060,Rui Hachimura,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,314,4,0,2,9:03 PM,2:01,Edwards REBOUND (Off:0 Def:2),,,,,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,315,1,80,2,9:03 PM,1:55,McDaniels 25' 3PT Step Back Jump Shot (13 PTS) (Edwards 1 AST),,,38 - 48,10,4,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1
0022401210,317,6,1,2,9:03 PM,1:49,Edwards P.FOUL (P1.T2) (M.Davis),,,,,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,5,1629629,Cam Reddish,1610612747.0,Los Angeles,Lakers,LAL,1,0,,,,,,1
0022401210,319,2,6,2,9:03 PM,1:40,Reid BLOCK (1 BLK),,MISS Hachimura 4' Driving Layup,,,5,1629060,Rui Hachimura,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,4,1629675,Naz Reid,1610612750.0,Minnesota,Timberwolves,MIN,1
0022401210,321,4,0,2,9:03 PM,1:39,,,Lakers Rebound,,,3,1610612747,,,,,,0,0,,,,,,0,0,,,,,,0
0022401210,323,1,6,2,9:04 PM,1:35,,,Davis 2' Driving Layup (13 PTS) (Reaves 3 AST),40 - 48,8,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,1
0022401210,325,1,6,2,9:04 PM,1:18,Randle 3' Driving Layup (15 PTS) (DiVincenzo 2 AST),,,40 - 50,10,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,4,1628978,Donte DiVincenzo,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1
0022401210,327,2,6,2,9:04 PM,1:06,,,MISS Reaves 1' Driving Layup,,,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,328,4,0,2,9:04 PM,1:04,Edwards REBOUND (Off:0 Def:3),,,,,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,329,2,2,2,9:04 PM,1:00,MISS Randle 24' 3PT Running Jump Shot,,,,,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,330,4,0,2,9:04 PM,0:58,,,Lakers Rebound,,,3,1610612747,,,,,,0,0,,,,,,0,0,,,,,,0
0022401210,332,6,2,2,9:05 PM,0:46,Randle S.FOUL (P3.PN) (M.Davis),,,,,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,1,0,,,,,,1
0022401210,334,3,11,2,9:05 PM,0:46,,,Davis Free Throw 1 of 2 (14 PTS),41 - 50,9,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,339,3,12,2,9:05 PM,0:46,,,MISS Davis Free Throw 2 of 2,,,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,335,8,0,2,9:05 PM,0:46,SUB: Gobert FOR Randle,,,,,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,4,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0
0022401210,336,8,0,2,9:05 PM,0:46,,,SUB: Christie FOR Knecht,,,5,1642261,Dalton Knecht,1610612747.0,Los Angeles,Lakers,LAL,5,1631108,Max Christie,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0
0022401210,340,4,0,2,9:05 PM,0:44,,,Reddish REBOUND (Off:2 Def:0),,,5,1629629,Cam Reddish,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,341,1,1,2,9:06 PM,0:34,,,Reaves 25' 3PT Jump Shot (9 PTS) (Christie 2 AST),44 - 50,6,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,5,1631108,Max Christie,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,1
0022401210,343,2,80,2,9:06 PM,0:10,MISS Edwards 24' 3PT Step Back Jump Shot,,,,,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,344,4,0,2,9:06 PM,0:08,,,Christie REBOUND (Off:1 Def:2),,,5,1631108,Max Christie,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,345,2,1,2,9:06 PM,0:00,,,MISS Reddish 25' 3PT Jump Shot,,,5,1629629,Cam Reddish,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,346,4,0,2,9:06 PM,0:00,,,Lakers Rebound,,,3,1610612747,,,,,,0,0,,,,,,0,0,,,,,,0
0022401210,347,13,0,2,9:07 PM,0:00,,End of 2nd Period (9:07 PM EST),,44 - 50,6,0,0,,,,,,0,0,,,,,,0,0,,,,,,1
0022401210,354,12,0,3,9:22 PM,12:00,,Start of 3rd Period (9:22 PM EST),,44 - 50,6,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0022401210,355,1,79,3,9:23 PM,11:42,,,Reaves 25' 3PT Pullup Jump Shot (12 PTS),47 - 50,3,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,356,1,79,3,9:23 PM,11:12,Edwards 15' Pullup Jump Shot (9 PTS),,,47 - 52,5,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,357,2,1,3,9:23 PM,10:59,,,MISS Davis 24' 3PT Jump Shot,,,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,358,4,0,3,9:23 PM,10:56,Gobert REBOUND (Off:4 Def:4),,,,,4,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,359,2,1,3,9:24 PM,10:43,MISS Edwards 25' 3PT Jump Shot,,,,,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,360,4,0,3,9:24 PM,10:40,,,Davis REBOUND (Off:1 Def:4),,,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,361,2,6,3,9:24 PM,10:24,,,MISS Hachimura 4' Driving Layup,,,5,1629060,Rui Hachimura,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,362,4,0,3,9:24 PM,10:22,McDaniels REBOUND (Off:1 Def:3),,,,,4,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,363,2,1,3,9:24 PM,10:16,MISS McDaniels 25' 3PT Jump Shot,,,,,4,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,364,4,0,3,9:24 PM,10:12,Randle REBOUND (Off:1 Def:1),,,,,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,366,1,79,3,9:25 PM,10:04,Edwards 13' Pullup Jump Shot (11 PTS) (Gobert 1 AST),,,47 - 54,7,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,4,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1
0022401210,368,2,78,3,9:25 PM,9:44,Edwards BLOCK (1 BLK),,MISS Reaves 11' Floating Jump Shot,,,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,1
0022401210,370,4,0,3,9:25 PM,9:42,Gobert REBOUND (Off:4 Def:5),,,,,4,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,371,5,1,3,9:25 PM,9:23,Edwards Bad Pass Turnover (P3.T6),,Vincent STEAL (1 STL),,,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,5,1629216,Gabe Vincent,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,1
0022401210,373,1,103,3,9:25 PM,9:19,,,Vincent 24' 3PT Running Pull-Up Jump Shot (3 PTS),50 - 54,4,5,1629216,Gabe Vincent,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,374,2,101,3,9:26 PM,9:02,MISS Randle 6' Driving Floating Jump Shot,,,,,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,375,4,0,3,9:26 PM,9:00,Randle REBOUND (Off:2 Def:1),,,,,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,376,6,1,3,9:26 PM,9:00,,,Reaves P.FOUL (P1.T1) (P.Ransom),,,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,1,0,,,,,,1
0022401210,378,6,26,3,9:26 PM,8:53,McDaniels Offensive Charge Foul (P1) (M.Davis),,,,,4,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,1,0,,,,,,1
0022401210,380,5,37,3,9:26 PM,8:53,McDaniels Offensive Foul Turnover (P1.T7),,,,,4,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1,0,,,,,,1
0022401210,381,2,47,3,9:27 PM,8:36,,,MISS Christie 8' Turnaround Jump Shot,,,5,1631108,Max Christie,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,382,4,0,3,9:27 PM,8:32,,,Davis REBOUND (Off:2 Def:4),,,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,383,2,97,3,9:27 PM,8:32,,,MISS Davis Tip Layup Shot,,,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,384,4,0,3,9:27 PM,8:31,Gobert REBOUND (Off:4 Def:6),,,,,4,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,385,1,86,3,9:27 PM,8:18,Randle 9' Turnaround Fadeaway (17 PTS),,,50 - 56,6,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,386,2,79,3,9:27 PM,8:04,,,MISS Vincent 25' 3PT Pullup Jump Shot,,,5,1629216,Gabe Vincent,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,387,4,0,3,9:27 PM,8:01,Randle REBOUND (Off:2 Def:2),,,,,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,388,1,108,3,9:27 PM,7:52,Gobert 1' Cutting Dunk Shot (7 PTS) (Randle 2 AST),,,50 - 58,8,4,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1
0022401210,390,9,1,3,9:27 PM,7:52,,,Lakers Timeout: Regular (Reg.3 Short 0),,,3,1610612747,,,,,,0,0,,,,,,0,0,,,,,,0
0022401210,391,5,1,3,9:31 PM,7:37,McDaniels STEAL (5 STL),,Christie Bad Pass Turnover (P3.T15),,,5,1631108,Max Christie,1610612747.0,Los Angeles,Lakers,LAL,4,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1
0022401210,393,1,41,3,9:31 PM,7:32,McDaniels 1' Running Layup (15 PTS),,,50 - 60,10,4,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,394,2,79,3,9:31 PM,7:11,,,MISS Davis 7' Pullup Jump Shot,,,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
0022401210,395,4,0,3,9:31 PM,7:10,TIMBERWOLVES Rebound,,,,,2,1610612750,,,,,,0,0,,,,,,0,0,,,,,,1
0022401210,397,8,0,3,9:31 PM,7:10,,,SUB: Russell FOR Vincent,,,5,1629216,Gabe Vincent,1610612747.0,Los Angeles,Lakers,LAL,5,1626156,D'Angelo Russell,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0
0022401210,399,6,2,3,9:32 PM,6:54,,,Hachimura S.FOUL (P1.T2) (A.Smith),,,5,1629060,Rui Hachimura,1610612747.0,Los Angeles,Lakers,LAL,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,1,0,,,,,,1
0022401210,401,3,11,3,9:32 PM,6:54,Randle Free Throw 1 of 2 (18 PTS),,,50 - 61,11,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,402,3,12,3,9:32 PM,6:54,Randle Free Throw 2 of 2 (19 PTS),,,50 - 62,12,4,203944,Julius Randle,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,403,1,79,3,9:33 PM,6:34,,,Hachimura 15' Pullup Jump Shot (7 PTS) (Reaves 4 AST),52 - 62,10,5,1629060,Rui Hachimura,1610612747.0,Los Angeles,Lakers,LAL,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,1
0022401210,405,1,102,3,9:33 PM,6:14,Edwards 10' Driving Floating Bank Jump Shot (13 PTS),,,52 - 64,12,4,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1
0022401210,406,2,1,3,9:33 PM,6:02,,,MISS Russell 25' 3PT Jump Shot,,,5,1626156,D'Angelo Russell,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
