SEASON_ID,OFF_PLAYER_ID,OFF_PLAYER_NAME,DEF_PLAYER_ID,DEF_PLAYER_NAME,GP,MATCHUP_MIN,PARTIAL_POSS,PLAYER_PTS,TEAM_PTS,MATCHUP_AST,MATCHUP_TOV,MATCHUP_BLK,MATCHUP_FGM,MATCHUP_FGA,MATCHUP_FG_PCT,MATCHUP_FG3M,MATCHUP_FG3A,MATCHUP_FG3_PCT,HELP_BLK,HELP_FGM,HELP_FGA,HELP_FG_PERC,MATCHUP_FTM,MATCHUP_FTA,SFL,MATCHUP_TIME_SEC
22024,203999,Nikola Jokić,1642266,Ja'Kobe Walter,1,0:12,0.9,0,0,0,0,0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,12.4
22024,203999,Nikola Jokić,1631216,Caleb Houstan,1,0:08,0.9,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,7.6
22024,203999,Nikola Jokić,1641763,Julian Phillips,1,0:05,0.9,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.8
22024,203999,Nikola Jokić,203995,Vasilije Micić,1,0:07,0.8,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,7.3
22024,203999,Nikola Jokić,1629111,Jock Landale,1,0:14,0.8,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,13.6
22024,203999,Nikola Jokić,1641794,Dillon Jones,1,0:13,0.8,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,13.1
22024,203999,Nikola Jokić,1642349,Ajay Mitchell,2,0:09,0.8,2,2,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,8.8
22024,203999,Nikola Jokić,1631098,Johnny Davis,1,0:05,0.8,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.7
22024,203999,Nikola Jokić,1642263,Reed Sheppard,1,0:11,0.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,10.5
22024,203999,Nikola Jokić,1631204,Marcus Sasser,1,0:14,0.7,2,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,2,2,0,14.3
22024,203999,Nikola Jokić,200768,Kyle Lowry,1,0:11,0.7,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,10.9
22024,203999,Nikola Jokić,1641712,Rayan Rupert,1,0:08,0.6,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,8.0
22024,203999,Nikola Jokić,1642422,Armel Traoré,1,0:05,0.5,2,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,2,2,0,5.2
22024,203999,Nikola Jokić,1642358,AJ Johnson,1,0:07,0.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,7.0
22024,203999,Nikola Jokić,1641724,Jett Howard,1,0:06,0.5,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,6.3
22024,203999,Nikola Jokić,1631323,Simone Fontecchio,1,0:04,0.5,2,2,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,4.2
22024,203999,Nikola Jokić,204060,Joe Ingles,1,0:07,0.5,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,7.4
22024,203999,Nikola Jokić,1641715,Cam Whitmore,1,0:04,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.2
22024,203999,Nikola Jokić,1630264,Anthony Gill,1,0:01,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1.4
22024,203999,Nikola Jokić,1631288,Jamal Cain,1,0:03,0.4,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2.6
22024,203999,Nikola Jokić,1630573,Sam Hauser,1,0:06,0.4,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,6.2
22024,203999,Nikola Jokić,1629659,Talen Horton-Tucker,1,0:05,0.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.6
22024,203999,Nikola Jokić,1628989,Kevin Huerter,1,0:03,0.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2.9
22024,203999,Nikola Jokić,1641723,Kobe Bufkin,1,0:06,0.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,5.6
22024,203999,Nikola Jokić,1628470,Torrey Craig,1,0:04,0.2,0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.3
22024,203999,Nikola Jokić,1642277,Johnny Furphy,1,0:01,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1.4
22024,203999,Nikola Jokić,1631221,Collin Gillespie,1,0:01,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1.4
22024,203999,Nikola Jokić,1630527,Brandon Boston,1,0:02,0.1,2,2,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,1.5
22024,203999,Nikola Jokić,1641810,Antonio Reeves,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1.8
