gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022401210,568,PT06M37.00S,4,1610612750,MIN,1630162,Edwards,A. Edwards,159,196,25,Missed,1,,,0,h,MISS Edwards 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,429
0022401210,569,PT06M33.00S,4,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura REBOUND (Off:2 Def:4),Rebound,Unknown,1,0,430
0022401210,570,PT06M20.00S,4,1610612747,LAL,203076,Davis,A. Davis,-23,120,12,Missed,1,,,0,v,MISS Davis 12' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,431
0022401210,571,PT06M18.00S,4,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels REBOUND (Off:1 Def:7),Rebound,Unknown,1,0,432
0022401210,572,PT06M10.00S,4,1610612750,MIN,1630162,Edwards,A. Edwards,-11,28,3,Missed,1,,,0,h,MISS Edwards 3' Driving Layup,Missed Shot,Driving Layup Shot,1,2,433
0022401210,572,PT06M10.00S,4,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis BLOCK (3 BLK),,,1,2,434
0022401210,574,PT06M07.00S,4,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis REBOUND (Off:2 Def:7),Rebound,Unknown,1,0,435
0022401210,575,PT06M01.00S,4,0,,1610612747,,,0,0,0,,0,,,0,v,Lakers Timeout: Regular (Reg.4 Short 0),Timeout,Regular,0,0,436
0022401210,577,PT06M01.00S,4,1610612747,LAL,1626156,Russell,D. Russell,0,0,0,,0,,,0,v,SUB: Christie FOR Russell,Substitution,,0,0,437
0022401210,578,PT06M01.00S,4,1610612747,LAL,1629629,Reddish,C. Reddish,0,0,0,,0,,,0,v,SUB: Reaves FOR Reddish,Substitution,,0,0,438
0022401210,581,PT05M52.00S,4,1610612747,LAL,203076,Davis,A. Davis,27,4,3,Made,1,83,77,160,v,Davis 3' Driving Reverse Layup (20 PTS) (Reaves 5 AST),Made Shot,Driving Reverse Layup Shot,1,2,439
0022401210,583,PT05M29.00S,4,1610612750,MIN,203944,Randle,J. Randle,60,243,25,Missed,1,,,0,h,MISS Randle 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,440
0022401210,584,PT05M26.00S,4,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,h,Gobert REBOUND (Off:5 Def:6),Rebound,Unknown,1,0,441
0022401210,585,PT05M16.00S,4,1610612750,MIN,1630162,Edwards,A. Edwards,10,18,2,Missed,1,,,0,h,MISS Edwards 2' Driving Layup,Missed Shot,Driving Layup Shot,1,2,442
0022401210,586,PT05M12.00S,4,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis REBOUND (Off:2 Def:8),Rebound,Unknown,1,0,443
0022401210,587,PT05M06.00S,4,1610612747,LAL,1630559,Reaves,A. Reaves,138,208,25,Missed,1,,,0,v,MISS Reaves 25' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,444
0022401210,588,PT05M03.00S,4,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels REBOUND (Off:1 Def:8),Rebound,Unknown,1,0,445
0022401210,589,PT04M53.00S,4,1610612750,MIN,1630162,Edwards,A. Edwards,71,197,21,Made,1,85,77,162,h,Edwards 21' Pullup Jump Shot (20 PTS) (Gobert 2 AST),Made Shot,Pullup Jump shot,1,2,446
0022401210,591,PT04M29.00S,4,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,,,0,v,Christie Lost Ball Turnover (P4.T20),Turnover,Lost Ball,1,0,447
0022401210,591,PT04M29.00S,4,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,h,Edwards STEAL (1 STL),,,1,0,448
0022401210,600,PT04M14.00S,4,1610612750,MIN,203944,Randle,J. Randle,-28,86,9,Missed,1,,,0,h,MISS Randle 9' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,1,2,449
0022401210,600,PT04M14.00S,4,1610612747,LAL,1629216,Vincent,G. Vincent,0,0,0,,0,,,0,v,Vincent BLOCK (1 BLK),,,1,2,450
0022401210,601,PT04M12.00S,4,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis REBOUND (Off:2 Def:9),Rebound,Unknown,1,0,451
0022401210,595,PT04M07.00S,4,1610612747,LAL,1629060,Hachimura,R. Hachimura,10,6,1,Made,1,85,79,164,v,Hachimura 1' Running Dunk (9 PTS) (Reaves 6 AST),Made Shot,Running Dunk Shot,1,2,452
0022401210,597,PT03M41.00S,4,1610612747,LAL,1629216,Vincent,G. Vincent,0,0,0,,0,,,0,v,Vincent P.FOUL (P3.T3) (A.Smith),Foul,Personal,1,0,453
0022401210,599,PT03M41.00S,4,0,,1610612750,,,0,0,0,,0,,,0,h,TIMBERWOLVES Timeout: Regular (Full 5 Short 0),Timeout,Regular,0,0,454
0022401210,602,PT03M41.00S,4,1610612747,LAL,1629216,Vincent,G. Vincent,0,0,0,,0,,,0,v,SUB: Russell FOR Vincent,Substitution,,0,0,455
0022401210,604,PT03M35.00S,4,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura P.FOUL (P2.T4) (A.Smith),Foul,Personal,1,0,456
0022401210,606,PT03M23.00S,4,1610612750,MIN,1630162,Edwards,A. Edwards,-154,152,22,Missed,1,,,0,h,MISS Edwards 22' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,457
0022401210,607,PT03M20.00S,4,1610612747,LAL,1626156,Russell,D. Russell,0,0,0,,0,,,0,v,Russell REBOUND (Off:0 Def:4),Rebound,Unknown,1,0,458
0022401210,608,PT03M06.00S,4,1610612747,LAL,1626156,Russell,D. Russell,229,-8,0,Missed,1,,,0,v,MISS Russell 3PT Jump Shot,Missed Shot,Jump Shot,1,3,459
0022401210,609,PT03M03.00S,4,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,h,Gobert REBOUND (Off:5 Def:7),Rebound,Unknown,1,0,460
0022401210,610,PT02M44.00S,4,1610612750,MIN,203497,Gobert,R. Gobert,-22,9,2,Made,1,87,79,166,h,Gobert 2' Cutting Layup Shot (11 PTS) (Conley 7 AST),Made Shot,Cutting Layup Shot,1,2,461
0022401210,612,PT02M33.00S,4,1610612747,LAL,203076,Davis,A. Davis,-93,234,25,Made,1,87,82,169,v,Davis 25' 3PT Pullup Jump Shot (23 PTS),Made Shot,Pullup Jump shot,1,3,462
0022401210,613,PT02M13.00S,4,1610612750,MIN,201144,Conley,M. Conley,134,207,25,Missed,1,,,0,h,MISS Conley 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,463
0022401210,614,PT02M06.00S,4,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura REBOUND (Off:2 Def:5),Rebound,Unknown,1,0,464
0022401210,615,PT02M05.00S,4,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura Lost Ball Turnover (P3.T21),Turnover,Lost Ball,1,0,465
0022401210,615,PT02M05.00S,4,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,,,0,h,Randle STEAL (1 STL),,,1,0,466
0022401210,617,PT02M03.00S,4,1610612750,MIN,1630183,McDaniels,J. McDaniels,9,21,2,Made,1,89,82,171,h,McDaniels 2' Layup (18 PTS),Made Shot,Layup Shot,1,2,467
0022401210,619,PT01M44.00S,4,1610612747,LAL,1626156,Russell,D. Russell,-93,229,25,Missed,1,,,0,v,MISS Russell 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,468
0022401210,620,PT01M41.00S,4,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,Reaves REBOUND (Off:2 Def:4),Rebound,Unknown,1,0,469
0022401210,621,PT01M40.00S,4,1610612747,LAL,1626156,Russell,D. Russell,-112,221,25,Missed,1,,,0,v,MISS Russell 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,470
0022401210,622,PT01M37.00S,4,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,h,Edwards REBOUND (Off:1 Def:4),Rebound,Unknown,1,0,471
0022401210,623,PT01M37.00S,4,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,Reaves P.FOUL (P2.PN) (P.Ransom),Foul,Personal,1,0,472
0022401210,625,PT01M37.00S,4,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,90,82,172,h,Edwards Free Throw 1 of 2 (21 PTS),Free Throw,Free Throw 1 of 2,1,0,473
0022401210,626,PT01M37.00S,4,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,h,MISS Edwards Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,474
0022401210,627,PT01M34.00S,4,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,h,Edwards REBOUND (Off:2 Def:4),Rebound,Unknown,0,0,475
0022401210,628,PT01M34.00S,4,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,Reaves P.FOUL (P3.PN) (M.Davis),Foul,Personal,1,0,476
0022401210,630,PT01M34.00S,4,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,91,82,173,h,Edwards Free Throw 1 of 2 (22 PTS),Free Throw,Free Throw 1 of 2,1,0,477
0022401210,631,PT01M34.00S,4,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,92,82,174,h,Edwards Free Throw 2 of 2 (23 PTS),Free Throw,Free Throw 2 of 2,1,0,478
0022401210,632,PT01M26.00S,4,1610612747,LAL,1630559,Reaves,A. Reaves,67,87,11,Missed,1,,,0,v,MISS Reaves 11' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,479
0022401210,633,PT01M24.00S,4,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,h,Gobert REBOUND (Off:5 Def:8),Rebound,Unknown,1,0,480
0022401210,634,PT01M24.00S,4,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,Reaves P.FOUL (P4.PN) (M.Davis),Foul,Personal,1,0,481
0022401210,636,PT01M24.00S,4,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,h,MISS Gobert Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,482
0022401210,637,PT01M24.00S,4,0,,1610612750,,,0,0,0,,0,,,0,h,TIMBERWOLVES Rebound,Rebound,Normal Rebound,1,0,483
0022401210,638,PT01M24.00S,4,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,93,82,175,h,Gobert Free Throw 2 of 2 (12 PTS),Free Throw,Free Throw 2 of 2,1,0,484
0022401210,639,PT01M24.00S,4,0,,1610612747,,,0,0,0,,0,,,0,v,Lakers Timeout: Regular (Reg.5 Short 0),Timeout,Regular,0,0,485
0022401210,640,PT01M24.00S,4,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,SUB: Vincent FOR Hachimura,Substitution,,0,0,486
0022401210,642,PT01M24.00S,4,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,h,SUB: Alexander-Walker FOR Edwards,Substitution,,0,0,487
0022401210,644,PT01M21.00S,4,1610612747,LAL,1631108,Christie,M. Christie,232,10,0,Made,1,93,85,178,v,Christie 3PT Jump Shot (13 PTS) (Vincent 2 AST),Made Shot,Jump Shot,1,3,488
0022401210,646,PT01M19.00S,4,1610612747,LAL,1629216,Vincent,G. Vincent,0,0,0,,0,,,0,v,Vincent Personal Take Foul (P4.PN) (M.Davis),Foul,Personal Take,1,0,489
0022401210,648,PT01M19.00S,4,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,94,85,179,h,Conley Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,490
0022401210,649,PT01M19.00S,4,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,95,85,180,h,Conley Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,491
0022401210,650,PT01M09.00S,4,1610612747,LAL,203076,Davis,A. Davis,-32,240,24,Missed,1,,,0,v,MISS Davis 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,492
0022401210,651,PT01M05.00S,4,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,0,0,0,,0,,,0,h,Alexander-Walker REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,493
0022401210,652,PT01M00.00S,4,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,Reaves P.FOUL (P5.PN) (P.Ransom),Foul,Personal,1,0,494
0022401210,654,PT01M00.00S,4,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,96,85,181,h,Randle Free Throw 1 of 2 (20 PTS),Free Throw,Free Throw 1 of 2,1,0,495
0022401210,655,PT01M00.00S,4,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,97,85,182,h,Randle Free Throw 2 of 2 (21 PTS),Free Throw,Free Throw 2 of 2,1,0,496
0022401210,656,PT00M55.20S,4,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,,,0,h,Randle S.FOUL (P5.T2) (P.Ransom),Foul,Shooting,1,0,497
0022401210,658,PT00M55.20S,4,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,97,86,183,v,Christie Free Throw 1 of 2 (14 PTS),Free Throw,Free Throw 1 of 2,1,0,498
0022401210,659,PT00M55.20S,4,1610612747,LAL,1626156,Russell,D. Russell,0,0,0,,0,,,0,v,SUB: Reddish FOR Russell,Substitution,,0,0,499
0022401210,661,PT00M55.20S,4,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,97,87,184,v,Christie Free Throw 2 of 2 (15 PTS),Free Throw,Free Throw 2 of 2,1,0,500
0022401210,662,PT00M31.20S,4,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels Traveling Turnover (P2.T14),Turnover,Traveling,1,0,501
0022401210,663,PT00M31.20S,4,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,SUB: Knecht FOR Davis,Substitution,,0,0,502
0022401210,664,PT00M31.20S,4,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,SUB: Koloko FOR Reaves,Substitution,,0,0,503
0022401210,667,PT00M18.00S,4,1610612747,LAL,1629629,Reddish,C. Reddish,0,0,0,,0,,,0,v,Reddish Bad Pass Turnover (P2.T22),Turnover,Bad Pass,1,0,504
0022401210,667,PT00M18.00S,4,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,0,0,0,,0,,,0,h,Alexander-Walker STEAL (1 STL),,,1,0,505
0022401210,669,PT00M00.00S,4,0,,0,,,0,0,0,,0,97,87,184,,End of 4th Period (10:19 PM EST),period,end,1,0,506
