GAME_DATE,OPPONENT,IS_HOME,MURRAY_OUT,WON_GAME,SEASON_AVG_REB,ROLL_3_REB,ROLL_5_REB,ROLL_10_REB,HEAD2HEAD_AVG_REB,OPP_REB,OPP_DEF_RATING,OPP_PACE,IS_HOME,DAYS_RESTED,WON_GAME,MURRAY_OUT,SEASON_AVG_REB_MURRAY_OUT,REB
2022-12-16,LAL,0,0,0,10.25,12.0,12.0,11.4,13.0,51.0,103.07915950839168,0.4062818791946309,0,2.0,0,0,,11
2022-12-18,CHA,1,0,1,10.28,12.333333333333334,11.0,11.5,15.25,46.666666666666664,108.84311790823878,0.4353288590604027,1,2.0,1,0,,27
2022-12-20,MEM,1,1,1,10.923076923076923,17.333333333333332,14.8,12.9,12.857142857142858,52.666666666666664,119.06257853732092,0.4421111111111111,1,2.0,1,1,12.9,13
2022-12-23,POR,1,0,1,11.0,17.0,15.4,13.0,9.571428571428571,39.0,113.7632607481854,0.3979999999999999,1,3.0,1,0,,8
2022-12-25,PHX,1,0,1,10.892857142857142,16.0,14.6,12.9,12.555555555555555,43.333333333333336,115.50482402500336,0.4088333333333333,1,2.0,1,0,,15
2022-12-27,SAC,0,0,1,11.03448275862069,12.0,14.8,13.4,11.857142857142858,45.0,115.4236428209031,0.4379999999999999,0,2.0,1,0,,9
2022-12-28,SAC,0,1,0,10.966666666666669,10.666666666666666,14.4,12.7,11.5,44.0,114.30246189917936,0.4265,0,1.0,0,1,12.9009900990099,7
2022-12-30,MIA,1,0,1,10.838709677419354,10.333333333333334,10.4,12.6,12.75,38.333333333333336,113.37328067547324,0.4079444444444444,1,2.0,1,0,,12
2023-01-01,BOS,1,1,1,10.875,9.333333333333334,10.2,12.8,9.6,44.333333333333336,125.0,0.4233333333333334,1,2.0,1,1,12.84313725490196,12
2023-01-02,MIN,0,0,0,10.909090909090908,10.333333333333334,11.0,12.8,15.0,36.666666666666664,107.87209451650186,0.4326111111111111,0,1.0,0,0,,7
2023-01-05,LAC,1,0,1,10.794117647058824,10.333333333333334,9.4,12.1,13.25,43.0,108.34200937011974,0.4268888888888888,1,3.0,1,0,,6
2023-01-06,CLE,1,0,1,10.657142857142857,8.333333333333334,8.8,11.6,11.75,47.666666666666664,112.18799787573022,0.4044026845637584,1,1.0,1,0,,15
2023-01-09,LAL,1,0,1,10.77777777777778,9.333333333333334,10.4,10.4,12.75,49.333333333333336,120.17994858611826,0.4322222222222222,1,3.0,1,0,,11
2023-01-11,PHX,1,0,1,10.783783783783784,10.666666666666666,10.2,10.2,12.8,45.666666666666664,105.11401080796098,0.4215,1,2.0,1,0,,18
2023-01-15,ORL,1,0,1,10.973684210526317,14.666666666666666,11.4,11.2,13.5,38.666666666666664,106.20385960367828,0.4289444444444444,1,4.0,1,0,,10
2023-01-17,POR,1,0,1,10.948717948717947,13.0,12.0,10.7,9.466666666666669,41.333333333333336,129.2702379369932,0.4179444444444444,1,2.0,1,0,,12
2023-01-18,MIN,1,0,1,10.975,13.333333333333334,13.2,11.0,14.0,36.333333333333336,117.75602011114051,0.4198888888888889,1,1.0,1,0,,11
2023-01-24,NOP,0,0,1,10.975609756097562,11.0,12.4,11.4,10.875,42.333333333333336,108.08270676691728,0.4137777777777778,0,6.0,1,0,,11
2023-01-28,PHI,0,0,0,10.976190476190476,11.333333333333334,12.4,11.3,10.5,41.666666666666664,126.0532753465616,0.4087777777777777,0,4.0,0,0,,8
2023-01-31,NOP,1,0,1,10.906976744186046,10.0,10.4,10.9,10.88888888888889,41.666666666666664,108.98458266879318,0.418,1,3.0,1,0,,18
2023-02-02,GSW,1,0,1,11.068181818181818,12.333333333333334,12.0,12.0,13.307692307692308,48.333333333333336,114.02753872633392,0.4367248322147651,1,2.0,1,0,,14
2023-02-04,ATL,1,0,1,11.133333333333333,13.333333333333334,12.4,12.8,11.8,47.333333333333336,124.76522672390662,0.4141111111111111,1,2.0,1,0,,18
2023-02-07,MIN,1,1,1,11.282608695652174,16.666666666666668,13.8,13.1,13.666666666666666,42.666666666666664,110.84934154887036,0.4444026845637583,1,3.0,1,1,12.83495145631068,12
2023-02-09,ORL,0,1,0,11.297872340425531,14.666666666666666,14.0,13.2,12.8,45.0,117.21412021262095,0.4076111111111112,0,2.0,0,1,12.826923076923077,12
2023-02-11,CHA,0,1,1,11.3125,14.0,14.8,12.6,17.6,42.0,109.6115865701119,0.4219444444444445,0,2.0,1,1,12.81904761904762,16
2023-02-13,MIA,0,1,1,11.408163265306122,13.333333333333334,14.4,13.2,12.6,44.666666666666664,109.60405535004796,0.3918926174496643,0,2.0,1,1,12.849056603773583,12
2023-02-15,DAL,1,1,1,11.42,13.333333333333334,14.0,13.2,12.285714285714286,38.333333333333336,124.29643527204504,0.4006442953020134,1,2.0,1,1,12.841121495327103,13
2023-02-23,CLE,0,0,1,11.450980392156865,13.666666666666666,13.0,13.4,12.4,36.666666666666664,116.69530355097366,0.388,0,8.0,1,0,,18
2023-02-25,MEM,0,0,0,11.576923076923077,14.333333333333334,14.2,14.1,12.875,43.0,108.85293343856875,0.4223333333333334,0,2.0,0,0,,13
2023-02-26,LAC,1,0,1,11.60377358490566,14.666666666666666,14.4,14.6,12.444444444444445,47.666666666666664,123.2624450516811,0.4372467532467533,1,1.0,1,0,,17
2023-02-28,HOU,0,0,1,11.703703703703704,16.0,14.6,14.5,11.714285714285714,46.333333333333336,100.19329896907216,0.4311111111111111,0,2.0,1,0,,11
2023-03-03,MEM,1,0,1,11.690909090909091,13.666666666666666,14.4,14.2,12.88888888888889,47.0,114.81284842049376,0.4185555555555555,1,3.0,1,0,,18
2023-03-06,TOR,1,0,1,11.803571428571429,15.333333333333334,15.4,14.2,11.5,41.333333333333336,111.18644067796608,0.3959731543624161,1,3.0,1,0,,13
2023-03-08,CHI,1,0,0,11.824561403508772,14.0,14.4,14.3,11.75,35.666666666666664,117.61075298312988,0.4050555555555555,1,2.0,0,0,,12
2023-03-10,SAS,0,0,0,11.827586206896552,14.333333333333334,14.2,14.3,12.11111111111111,42.333333333333336,107.92778649921507,0.4246666666666667,0,2.0,0,0,,11
2023-03-12,BKN,1,0,0,11.813559322033898,12.0,13.0,13.8,9.25,43.666666666666664,111.7195367573011,0.4265234899328859,1,2.0,0,0,,20
2023-03-14,TOR,0,0,0,11.95,14.333333333333334,14.8,14.6,11.8,39.666666666666664,108.81210660238382,0.4148333333333333,0,2.0,0,0,,8
2023-03-16,DET,0,0,1,11.885245901639344,13.0,12.8,14.1,12.4,46.0,109.09935004642529,0.4188333333333333,0,2.0,1,0,,10
2023-03-18,NYK,0,0,0,11.85483870967742,12.666666666666666,12.2,13.3,11.0,42.666666666666664,115.58161477288044,0.4121666666666667,0,2.0,0,0,,10
2023-03-19,BKN,0,0,1,11.825396825396826,9.333333333333334,11.8,13.0,11.4,38.333333333333336,110.30409991854468,0.4092222222222222,0,1.0,1,0,,17
2023-03-22,WAS,0,0,1,11.90625,12.333333333333334,13.0,13.0,12.8,39.0,108.79785090664876,0.4136111111111111,0,3.0,1,0,,12
2023-03-25,MIL,1,0,1,11.907692307692308,13.0,11.4,13.1,10.666666666666666,49.666666666666664,122.94567808305106,0.4428333333333333,1,3.0,1,0,,6
2023-03-27,PHI,1,0,1,11.818181818181818,11.666666666666666,11.0,11.9,10.0,39.333333333333336,114.71682513435304,0.4031666666666666,1,2.0,1,0,,17
2023-04-04,HOU,0,0,0,11.8955223880597,11.666666666666666,12.4,12.3,11.625,47.333333333333336,116.0437187963838,0.4117222222222221,0,8.0,0,0,,10
2023-04-08,UTA,0,0,0,11.867647058823527,11.0,12.4,12.1,11.444444444444445,46.0,107.9523869823984,0.424,0,4.0,0,0,,10
2023-04-16,MIN,1,0,1,11.840579710144928,12.333333333333334,11.0,12.0,13.5,43.666666666666664,121.0203549060543,0.4257777777777777,1,8.0,1,0,,14
2023-04-19,MIN,1,0,1,11.871428571428572,11.333333333333334,11.4,11.4,13.545454545454543,41.666666666666664,112.8164764528401,0.4235,1,3.0,1,0,,9
2023-04-21,MIN,0,0,1,11.830985915492958,11.0,12.0,11.5,13.166666666666666,38.333333333333336,104.86634681288552,0.4052777777777778,0,2.0,1,0,,11
2023-04-23,MIN,0,0,0,11.819444444444445,11.333333333333334,10.8,11.6,13.0,35.0,105.35070695869142,0.4007777777777778,0,2.0,0,0,,11
2023-04-25,MIN,1,0,1,11.808219178082192,10.333333333333334,11.0,11.7,12.857142857142858,39.333333333333336,114.887831407206,0.3948993288590604,1,2.0,1,0,,17
2023-04-29,PHX,1,0,1,11.87837837837838,13.0,12.4,11.7,13.272727272727272,45.666666666666664,124.96685229382126,0.4190000000000001,1,4.0,1,0,,19
2023-05-01,PHX,1,0,1,11.973333333333333,15.666666666666666,13.4,12.4,13.75,43.333333333333336,120.37162620371626,0.4096111111111111,1,2.0,1,0,,16
2023-05-05,PHX,0,0,0,12.026315789473683,17.333333333333332,14.8,13.4,13.923076923076923,40.0,111.77347242921012,0.4100555555555555,0,4.0,0,0,,17
2023-05-07,PHX,0,0,0,12.090909090909092,17.333333333333332,16.0,13.4,14.142857142857142,39.333333333333336,105.14018691588788,0.416111111111111,0,2.0,0,0,,4
2023-05-09,PHX,1,0,1,11.987179487179487,12.333333333333334,14.6,12.8,13.466666666666669,39.0,114.28377645143787,0.4095555555555555,1,2.0,1,0,,13
2023-05-11,PHX,0,0,1,12.0,11.333333333333334,13.8,13.1,13.4375,40.0,117.23954169997334,0.417,0,2.0,1,0,,10
2023-05-16,LAL,1,0,1,11.975,9.0,12.0,12.7,12.555555555555555,42.0,112.58817145957678,0.4095555555555555,1,5.0,1,0,,21
2023-05-18,LAL,1,0,1,12.08641975308642,14.666666666666666,13.0,13.9,13.4,38.0,121.4324917672887,0.4048888888888889,1,2.0,1,0,,17
2023-05-20,LAL,0,0,1,12.146341463414634,16.0,13.0,14.5,13.727272727272728,38.666666666666664,120.0574634012861,0.4060555555555555,0,2.0,1,0,,6
2023-05-22,LAL,0,0,1,12.072289156626503,14.666666666666666,13.4,14.0,13.083333333333334,38.333333333333336,113.6057173678533,0.4119999999999999,0,2.0,1,0,,14
2023-06-01,MIA,1,0,1,12.095238095238097,12.333333333333334,13.6,13.7,12.5,41.666666666666664,109.86221899927484,0.3830555555555556,1,10.0,1,0,,10
2023-06-04,MIA,1,0,0,12.070588235294116,10.0,13.6,12.8,12.142857142857142,44.0,106.29977246871448,0.3906666666666666,1,3.0,0,0,,11
2023-06-07,MIA,0,0,1,12.05813953488372,11.666666666666666,11.6,12.3,12.0,38.666666666666664,110.70243761719313,0.3851666666666666,0,3.0,1,0,,21
2023-06-09,MIA,0,0,1,12.160919540229886,14.0,12.4,12.7,13.0,35.666666666666664,107.17882319090776,0.3861666666666667,0,2.0,1,0,,12
2023-06-12,MIA,1,0,1,12.159090909090908,14.666666666666666,13.6,13.5,12.9,33.666666666666664,108.31889081455805,0.3846666666666667,1,3.0,1,0,,16
2023-10-27,MEM,0,0,1,13.0,,,,13.4,37.0,99.23664122137404,0.4366666666666666,0,3.0,1,0,,12
2023-10-29,OKC,0,0,1,12.5,,,,12.8,45.0,111.92589733693556,0.4318333333333333,0,2.0,1,0,,14
2023-10-30,UTA,1,0,1,13.0,13.0,,,11.3,48.0,110.645541442975,0.4242777777777778,1,1.0,1,0,,10
2023-11-01,MIN,0,0,0,12.25,12.0,,,13.133333333333333,49.0,104.05585106382978,0.4177777777777777,0,2.0,0,0,,10
2023-11-03,DAL,1,0,1,11.8,11.333333333333334,11.8,,12.375,44.333333333333336,120.84993359893758,0.4183333333333333,1,2.0,1,0,,14
2023-11-04,CHI,1,0,1,12.166666666666666,11.333333333333334,12.0,,11.8,43.0,109.96470268802608,0.4092222222222222,1,1.0,1,0,,16
2023-11-06,NOP,1,1,1,12.714285714285714,13.333333333333334,12.8,,11.6,42.333333333333336,113.69807222373068,0.4092222222222222,1,2.0,1,1,12.842592592592592,14
2023-11-08,GSW,1,1,1,12.875,14.666666666666666,12.8,,13.357142857142858,42.0,117.49935616791144,0.4314444444444444,1,2.0,1,1,12.853211009174313,13
2023-11-12,HOU,0,1,0,12.88888888888889,14.333333333333334,13.4,,11.444444444444445,46.0,121.83370044052865,0.4035555555555555,0,4.0,0,1,12.854545454545455,21
2023-11-14,LAC,1,1,1,13.7,16.0,15.6,13.7,12.9,43.0,113.48597141344624,0.4197777777777778,1,2.0,1,1,12.927927927927929,16
2023-11-17,NOP,0,1,0,13.909090909090908,16.666666666666668,16.0,14.0,11.818181818181818,40.333333333333336,118.2154605263158,0.4053333333333332,0,3.0,0,1,12.955357142857142,16
2023-11-19,CLE,0,1,0,14.083333333333334,17.666666666666668,16.0,14.4,13.333333333333334,41.666666666666664,117.84865016086164,0.3971666666666667,0,2.0,0,1,12.982300884955752,10
2023-11-20,DET,0,1,1,13.76923076923077,14.0,15.2,14.0,12.0,44.666666666666664,108.07477606127485,0.4279444444444444,0,1.0,1,1,12.956140350877194,5
2023-11-22,ORL,0,1,0,13.142857142857142,10.333333333333334,13.6,13.5,12.666666666666666,42.666666666666664,113.54961832061068,0.4366666666666667,0,2.0,0,1,12.88695652173913,13
2023-11-24,HOU,0,1,0,13.133333333333333,9.333333333333334,12.0,13.8,12.4,43.666666666666664,111.23806963301516,0.4132777777777778,0,2.0,0,1,12.887931034482758,19
2023-11-26,SAS,1,1,1,13.5,12.333333333333334,12.6,14.3,12.0,46.333333333333336,100.14077297158944,0.4341111111111111,1,2.0,1,1,12.94017094017094,11
2023-11-29,HOU,1,0,1,13.352941176470589,14.333333333333334,11.6,13.8,13.0,46.0,111.3878045497375,0.4127222222222222,1,3.0,1,0,,10
2023-12-01,PHX,0,1,1,13.166666666666666,13.333333333333334,11.6,13.4,13.235294117647058,45.0,115.05839822024468,0.3995555555555556,0,2.0,1,1,12.923728813559322,5
2023-12-02,SAC,0,1,0,12.736842105263158,8.666666666666666,11.6,12.6,11.0,46.333333333333336,117.49935616791144,0.4314444444444444,0,1.0,0,1,12.857142857142858,13
2023-12-06,LAC,0,0,0,12.75,9.333333333333334,11.6,11.8,13.181818181818182,44.333333333333336,107.22273385080912,0.4222777777777777,0,4.0,0,0,,15
2023-12-08,HOU,1,0,0,12.857142857142858,11.0,10.8,11.7,12.75,47.333333333333336,111.088736743187,0.4138333333333333,1,2.0,0,0,,16
2023-12-11,ATL,0,0,1,13.0,14.666666666666666,11.8,11.7,12.833333333333334,48.0,111.3956466069142,0.4338888888888889,0,3.0,1,0,,8
2023-12-12,CHI,0,1,1,12.782608695652174,13.0,11.4,11.5,12.5,54.666666666666664,117.8506137372682,0.4111677852348993,0,1.0,1,1,12.858333333333333,9
2023-12-14,BKN,1,0,1,12.625,11.0,12.2,11.9,12.333333333333334,44.0,119.04761904761904,0.4176666666666666,1,2.0,1,0,,14
2023-12-16,OKC,1,0,0,12.68,10.333333333333334,12.4,12.0,12.909090909090908,40.666666666666664,119.26328502415458,0.4445637583892617,1,2.0,0,0,,6
2023-12-18,DAL,1,0,1,12.423076923076923,9.666666666666666,10.6,10.7,12.555555555555555,39.0,117.55075311067452,0.4241666666666666,1,2.0,1,0,,9
2023-12-20,TOR,0,0,1,12.296296296296296,9.666666666666666,9.2,10.5,11.166666666666666,43.333333333333336,117.96551263200108,0.4156111111111111,0,2.0,1,0,,15
2023-12-22,BKN,0,0,1,12.392857142857142,10.0,10.6,11.0,12.571428571428571,42.333333333333336,108.23930726843348,0.4234444444444444,0,2.0,1,0,,11
2023-12-23,CHA,0,0,1,12.344827586206897,11.666666666666666,11.0,11.6,17.333333333333332,36.333333333333336,100.36870135190496,0.4068333333333334,0,1.0,1,0,,10
2023-12-25,GSW,1,0,1,12.266666666666667,12.0,10.2,11.3,13.333333333333334,55.0,125.84547346514049,0.4127785234899328,1,2.0,1,0,,14
2023-12-28,MEM,1,0,1,12.32258064516129,11.666666666666666,11.8,11.2,13.272727272727272,47.333333333333336,111.91222570532916,0.4281879194630872,1,3.0,1,0,,14
2023-12-29,OKC,1,0,0,12.375,12.666666666666666,12.8,11.0,12.333333333333334,32.666666666666664,126.81159420289856,0.414,1,1.0,0,0,,10
2024-01-01,CHA,1,0,1,12.303030303030305,12.666666666666666,11.8,11.2,16.285714285714285,37.0,109.87929677250068,0.4234444444444444,1,3.0,1,0,,11
2024-01-04,GSW,0,0,1,12.264705882352942,11.666666666666666,11.8,11.4,13.375,42.0,115.0,0.4166666666666667,0,3.0,1,0,,9
2024-01-05,ORL,1,0,0,12.17142857142857,10.0,11.6,10.9,12.714285714285714,41.666666666666664,111.46496815286623,0.4159480519480519,1,1.0,0,0,,4
2024-01-07,DET,1,0,1,11.944444444444445,8.0,9.6,10.7,11.0,41.666666666666664,115.2791625124626,0.4308187919463087,1,2.0,1,0,,7
2024-01-10,UTA,0,0,0,11.81081081081081,6.666666666666667,8.2,10.5,11.181818181818182,50.666666666666664,110.7233502538071,0.4377777777777777,0,3.0,0,0,,11
2024-01-12,NOP,1,0,1,11.789473684210526,7.333333333333333,8.4,10.1,12.166666666666666,49.0,125.33244680851064,0.4177777777777777,1,2.0,1,0,,10
2024-01-14,IND,1,0,1,11.743589743589745,9.333333333333334,8.2,10.0,10.75,46.0,121.4323121235926,0.4243333333333333,1,2.0,1,0,,12
2024-01-16,PHI,0,0,0,11.75,11.0,8.8,10.2,11.166666666666666,46.0,117.04834605597966,0.4220134228187919,0,2.0,0,0,,19
2024-01-19,BOS,0,0,1,11.926829268292684,13.666666666666666,11.8,10.7,10.0,52.333333333333336,120.18600995546238,0.4241111111111111,0,3.0,1,0,,12
2024-01-21,WAS,0,0,1,11.928571428571429,14.333333333333334,12.8,10.5,12.666666666666666,41.666666666666664,112.90941658137154,0.4342222222222222,0,2.0,1,0,,12
2024-01-23,IND,0,0,1,11.930232558139537,14.333333333333334,13.0,10.7,11.0,37.0,111.61282116509794,0.4367777777777777,0,2.0,1,0,,13
2024-01-25,NYK,0,0,0,11.954545454545457,12.333333333333334,13.6,10.9,10.8,53.333333333333336,126.15725648715608,0.4260555555555555,0,2.0,0,0,,11
2024-01-27,PHI,1,0,1,11.933333333333334,12.0,13.4,11.1,12.285714285714286,41.666666666666664,113.15417256011314,0.4320555555555556,1,2.0,1,0,,16
2024-01-29,MIL,1,0,1,12.021739130434783,13.333333333333334,12.8,12.3,9.5,47.333333333333336,117.67346415287928,0.4331666666666667,1,2.0,1,0,,16
2024-02-02,POR,1,0,1,12.106382978723405,14.333333333333334,13.6,13.2,9.625,42.0,117.15566422167888,0.409,1,4.0,1,0,,22
2024-02-04,POR,1,0,1,12.3125,18.0,15.6,14.3,10.352941176470589,38.333333333333336,125.2983293556086,0.3957222222222222,1,2.0,1,0,,8
2024-02-08,LAL,0,0,1,12.224489795918368,15.333333333333334,14.6,14.1,13.142857142857142,40.333333333333336,122.87641032291532,0.4283888888888888,0,4.0,1,0,,13
2024-02-09,SAC,0,0,0,12.24,14.333333333333334,15.0,14.2,11.2,37.666666666666664,112.8805321053978,0.4343333333333333,0,1.0,0,0,,8
2024-02-12,MIL,0,0,0,12.15686274509804,9.666666666666666,13.4,13.1,10.8,44.0,112.7384196185286,0.4077777777777777,0,3.0,0,0,,12
2024-02-14,SAC,1,1,0,12.153846153846152,11.0,12.6,13.1,10.909090909090908,44.0,119.47469570787956,0.4336111111111111,1,2.0,0,1,12.826446280991735,5
2024-02-22,WAS,1,0,1,12.0188679245283,8.333333333333334,9.2,12.4,12.571428571428571,44.333333333333336,105.98195525892966,0.4495,1,8.0,1,0,,19
2024-02-23,POR,0,1,1,12.148148148148149,12.0,11.4,13.0,10.22222222222222,40.333333333333336,96.70389539634978,0.4078888888888888,0,1.0,1,1,12.762295081967212,15
2024-02-25,GSW,0,0,1,12.2,13.0,11.8,13.4,13.117647058823527,47.333333333333336,116.65814369726417,0.4345555555555555,0,2.0,1,0,,16
2024-02-28,SAC,1,0,1,12.267857142857142,16.666666666666668,13.4,13.4,10.416666666666666,41.333333333333336,122.81659388646288,0.4071111111111111,1,3.0,1,0,,14
2024-02-29,MIA,1,0,1,12.298245614035087,15.0,13.8,13.2,13.181818181818182,39.666666666666664,115.0497512437811,0.4019999999999999,1,1.0,1,0,,11
2024-03-02,LAL,0,0,1,12.275862068965518,13.666666666666666,15.0,12.1,13.133333333333333,43.333333333333336,121.15505335844318,0.4276510067114094,0,2.0,1,0,,10
2024-03-05,PHX,1,0,0,12.23728813559322,11.666666666666666,13.2,12.3,12.77777777777778,49.333333333333336,103.4721348597308,0.4416111111111111,1,3.0,0,0,,16
2024-03-07,BOS,1,0,1,12.3,12.333333333333334,13.4,12.6,10.285714285714286,50.333333333333336,128.25678216492074,0.4136666666666667,1,2.0,1,0,,12
2024-03-09,UTA,1,0,1,12.295081967213116,12.666666666666666,12.6,13.0,11.166666666666666,46.0,120.10030355021776,0.4209444444444444,1,2.0,1,0,,6
2024-03-11,TOR,1,0,1,12.193548387096774,11.333333333333334,11.0,12.4,11.714285714285714,41.333333333333336,104.8973345236577,0.420993288590604,1,2.0,1,0,,17
2024-03-13,MIA,0,0,1,12.26984126984127,11.666666666666666,12.2,13.6,13.0,43.666666666666664,108.8454119592174,0.4032222222222222,0,2.0,1,0,,14
2024-03-15,SAS,0,0,1,12.296875,12.333333333333334,13.0,13.1,11.909090909090908,47.0,113.02734643397008,0.4042777777777777,0,2.0,1,0,,7
2024-03-17,DAL,0,0,0,12.215384615384616,12.666666666666666,11.2,12.3,12.2,43.666666666666664,119.36785474108945,0.4130555555555555,0,2.0,0,0,,11
2024-03-19,MIN,0,0,1,12.196969696969695,10.666666666666666,11.0,11.8,12.9375,42.333333333333336,123.574144486692,0.3945,0,2.0,1,0,,16
2024-03-21,NYK,1,0,1,12.25373134328358,11.333333333333334,13.0,12.0,10.833333333333334,48.0,113.20355480321624,0.3938333333333333,1,2.0,1,0,,14
2024-03-25,MEM,1,1,1,12.279411764705882,13.666666666666666,12.4,12.3,13.333333333333334,48.333333333333336,105.24276859504133,0.4157852348993289,1,4.0,1,1,12.78048780487805,11
2024-03-27,PHX,1,1,0,12.26086956521739,13.666666666666666,11.8,12.4,12.947368421052632,41.333333333333336,123.0234460196292,0.4075555555555556,1,2.0,0,1,12.766129032258064,9
2024-03-29,MIN,1,1,0,12.214285714285714,11.333333333333334,12.2,11.7,13.117647058823527,43.333333333333336,114.8936170212766,0.3916666666666666,1,2.0,0,1,12.736,10
2024-03-31,CLE,1,1,1,12.183098591549296,10.0,12.0,11.5,12.857142857142858,38.666666666666664,120.65569157168989,0.3948333333333333,1,2.0,1,1,12.714285714285714,18
2024-04-02,SAS,1,1,1,12.26388888888889,12.333333333333334,12.4,12.7,11.5,44.0,116.3615265600825,0.4164295302013423,1,2.0,1,1,12.755905511811024,16
2024-04-04,LAC,0,1,0,12.315068493150685,14.666666666666666,12.8,12.6,13.333333333333334,44.666666666666664,112.28704181724316,0.4304444444444444,0,2.0,0,1,12.78125,17
2024-04-06,ATL,1,0,1,12.37837837837838,17.0,14.0,12.9,12.142857142857142,49.666666666666664,107.24996740122572,0.4260555555555556,1,2.0,1,0,,14
2024-04-09,UTA,0,0,1,12.4,15.666666666666666,15.0,13.6,10.76923076923077,35.0,105.89078587254008,0.4262777777777777,0,3.0,1,0,,13
2024-04-10,MIN,1,0,1,12.407894736842104,14.666666666666666,15.6,13.8,12.944444444444445,44.666666666666664,111.90631099544568,0.4269444444444444,1,1.0,1,0,,11
2024-04-12,SAS,0,0,0,12.38961038961039,12.666666666666666,14.2,13.3,11.846153846153848,52.333333333333336,95.26385382858516,0.4321558441558442,0,2.0,0,0,,7
2024-04-14,MEM,0,0,1,12.32051282051282,10.333333333333334,12.4,12.6,13.153846153846152,45.0,103.23585161115624,0.4103333333333333,0,2.0,1,0,,15
2024-04-20,LAL,1,0,1,12.354430379746836,11.0,12.0,13.0,12.9375,44.666666666666664,110.18385708697352,0.4260555555555556,1,6.0,1,0,,12
2024-04-22,LAL,1,0,1,12.35,11.333333333333334,11.6,13.3,12.882352941176473,45.333333333333336,107.2540262552443,0.4105,1,2.0,1,0,,20
2024-04-25,LAL,0,0,1,12.444444444444445,15.666666666666666,13.0,14.3,13.27777777777778,43.333333333333336,107.16320136713186,0.3901111111111111,0,3.0,1,0,,15
2024-04-27,LAL,0,0,0,12.475609756097562,15.666666666666666,13.8,14.0,13.36842105263158,42.0,103.32950631458095,0.3871111111111111,0,2.0,0,0,,14
2024-04-29,LAL,1,0,1,12.49397590361446,16.333333333333332,15.2,13.8,13.4,38.666666666666664,112.98845779446528,0.3995,1,2.0,1,0,,20
2024-05-04,MIN,1,0,0,12.583333333333334,16.333333333333332,16.2,14.1,12.842105263157896,44.333333333333336,122.79115068874356,0.3992777777777778,1,5.0,0,0,,8
2024-05-06,MIN,1,0,0,12.529411764705882,14.0,15.4,13.5,12.6,45.333333333333336,123.1047433579079,0.3993888888888889,1,2.0,0,0,,16
2024-05-10,MIN,0,0,1,12.569767441860463,14.666666666666666,14.6,13.8,12.761904761904765,42.666666666666664,118.82738010530808,0.3903888888888889,0,4.0,1,0,,14
2024-05-12,MIN,0,0,1,12.586206896551724,12.666666666666666,14.4,14.1,12.818181818181818,38.666666666666664,108.85236447520184,0.3853333333333333,0,2.0,1,0,,7
2024-05-14,MIN,1,0,1,12.522727272727272,12.333333333333334,13.0,14.1,12.565217391304348,38.666666666666664,109.76670047819157,0.3833888888888889,1,2.0,1,0,,7
2024-05-16,MIN,0,0,0,12.460674157303371,9.333333333333334,10.4,13.3,12.333333333333334,35.666666666666664,106.42919200695049,0.3836666666666666,0,2.0,0,0,,9
2024-05-19,MIN,1,0,0,12.422222222222222,7.666666666666667,10.6,13.0,12.2,45.666666666666664,115.24566473988438,0.3844444444444444,1,3.0,0,0,,19
2024-10-26,LAC,1,0,0,12.0,,,,13.615384615384617,44.666666666666664,111.84380656839927,0.4152483221476509,1,2.0,0,0,,9
2024-10-28,TOR,0,0,1,10.5,,,,12.375,46.0,103.63027806385168,0.4315555555555555,0,2.0,1,0,,10
2024-10-29,BKN,0,0,1,10.333333333333334,10.333333333333334,,,12.375,42.333333333333336,107.31833462632534,0.4296666666666666,0,1.0,1,0,,18
2024-11-01,MIN,0,0,0,12.25,12.333333333333334,,,12.461538461538462,41.666666666666664,114.57776590058792,0.4157777777777777,0,3.0,0,0,,9
2024-11-02,UTA,1,1,1,11.6,12.333333333333334,11.6,,10.928571428571429,48.333333333333336,93.99237544367028,0.4226111111111111,1,1.0,1,1,12.813953488372093,16
2024-11-04,TOR,1,1,1,12.333333333333334,14.333333333333334,12.4,,12.11111111111111,43.666666666666664,118.03616943803856,0.4423624161073826,1,2.0,1,1,12.83846153846154,14
2024-11-06,OKC,1,1,1,12.571428571428571,13.0,13.4,,12.142857142857142,42.666666666666664,112.50654107796966,0.4246666666666667,1,2.0,1,1,12.84732824427481,20
2024-11-08,MIA,1,0,1,13.5,16.666666666666668,15.4,,13.076923076923077,48.0,112.37440507667898,0.4202222222222222,1,2.0,1,0,,11
2024-11-10,DAL,1,0,1,13.22222222222222,15.0,14.0,,12.090909090909092,41.333333333333336,118.12319031324034,0.422111111111111,1,2.0,1,0,,18
2024-11-22,DAL,1,0,0,13.7,16.333333333333332,15.8,13.7,12.583333333333334,51.333333333333336,119.8969480776853,0.4205,1,12.0,0,0,,17
2024-11-23,LAL,0,0,1,14.0,15.333333333333334,16.0,14.2,13.714285714285714,46.333333333333336,110.61346362649296,0.4093333333333333,0,1.0,1,0,,13
2024-11-25,NYK,1,0,0,13.916666666666666,16.0,15.8,14.6,11.285714285714286,41.0,105.49657304125788,0.413388888888889,1,2.0,0,0,,7
2024-11-27,UTA,0,0,1,13.384615384615383,12.333333333333334,13.2,14.3,11.266666666666667,47.333333333333336,110.76345431789736,0.4438888888888889,0,2.0,1,0,,10
