GAME_DATE,OPPONENT,IS_HOME,MURRAY_OUT,WON_GAME,SEASON_AVG_AST,ROLL_3_AST,ROLL_5_AST,ROLL_10_AST,HEAD2HEAD_AVG_AST,SEASON_AVG_MIN,SEASON_AVG_FG_PCT,OPP_AST,OPP_DEF_RATING,OPP_PACE,IS_HOME,DAYS_RESTED,WON_GAME,MURRAY_OUT,SEASON_AVG_AST_MURRAY_OUT,AST
2023-12-28,MEM,1,0,1,9.193548387096774,8.0,7.4,7.9,7.545454545454546,33.67741935483871,0.550032258064516,26.666666666666668,111.91222570532916,0.4281879194630872,1,3.0,1,0,,10
2023-12-29,OKC,1,0,0,9.21875,9.0,8.0,8.4,8.5,33.5625,0.56409375,26.333333333333332,126.81159420289856,0.414,1,1.0,0,0,,7
2024-01-01,CHA,1,0,1,9.151515151515152,8.333333333333334,8.2,8.2,8.714285714285714,33.515151515151516,0.5742727272727272,30.666666666666668,109.87929677250068,0.4234444444444444,1,3.0,1,0,,6
2024-01-04,GSW,0,0,1,9.058823529411764,7.666666666666667,8.0,8.2,7.9375,33.35294117647059,0.5825882352941175,27.333333333333332,115.0,0.4166666666666667,0,3.0,1,0,,10
2024-01-05,ORL,1,0,0,9.085714285714284,7.666666666666667,8.2,8.2,10.285714285714286,33.48571428571429,0.5891714285714285,24.666666666666668,111.46496815286623,0.4159480519480519,1,1.0,0,0,,8
2024-01-07,DET,1,0,1,9.055555555555555,8.0,8.2,7.8,9.0,33.583333333333336,0.5918055555555555,28.333333333333332,115.2791625124626,0.4308187919463087,1,2.0,1,0,,16
2024-01-10,UTA,0,0,0,9.243243243243244,11.333333333333334,9.4,8.7,9.545454545454543,33.351351351351354,0.5938378378378377,28.666666666666668,110.7233502538071,0.4377777777777777,0,3.0,0,0,,6
2024-01-12,NOP,1,0,1,9.157894736842104,10.0,9.2,8.7,11.0,33.26315789473684,0.6016052631578946,30.0,125.33244680851064,0.4177777777777777,1,2.0,1,0,,14
2024-01-14,IND,1,0,1,9.282051282051285,12.0,10.8,9.4,7.0,33.23076923076923,0.6027692307692306,33.666666666666664,121.4323121235926,0.4243333333333333,1,2.0,1,0,,9
2024-01-16,PHI,0,0,0,9.275,9.666666666666666,10.6,9.4,8.833333333333334,33.225,0.610775,24.666666666666668,117.04834605597966,0.4220134228187919,0,2.0,0,0,,3
2024-01-19,BOS,0,0,1,9.121951219512194,8.666666666666666,9.6,8.9,7.666666666666667,33.34146341463415,0.6092926829268293,22.666666666666668,120.18600995546238,0.4241111111111111,0,3.0,1,0,,9
2024-01-21,WAS,0,0,1,9.11904761904762,7.0,8.2,8.8,8.0,33.45238095238095,0.6099285714285714,29.666666666666668,112.90941658137154,0.4342222222222222,0,2.0,1,0,,8
2024-01-23,IND,0,0,1,9.093023255813954,6.666666666666667,8.6,8.9,7.4,33.51162790697674,0.6131860465116279,31.666666666666668,111.61282116509794,0.4367777777777777,0,2.0,1,0,,10
2024-01-25,NYK,0,0,0,9.113636363636363,9.0,7.8,9.3,6.2,33.59090909090909,0.6147954545454545,29.666666666666668,126.15725648715608,0.4260555555555555,0,2.0,0,0,,3
2024-01-27,PHI,1,0,1,8.977777777777778,7.0,6.6,8.6,8.0,33.44444444444444,0.6171777777777778,24.333333333333332,113.15417256011314,0.4320555555555556,1,2.0,1,0,,7
2024-01-29,MIL,1,0,1,8.934782608695652,6.666666666666667,7.4,8.5,10.75,33.52173913043478,0.6146304347826087,25.0,117.67346415287928,0.4331666666666667,1,2.0,1,0,,12
2024-02-02,POR,1,0,1,9.0,7.333333333333333,8.0,8.1,6.5625,33.659574468085104,0.6100638297872341,25.666666666666668,117.15566422167888,0.409,1,4.0,1,0,,12
2024-02-04,POR,1,0,1,9.0625,10.333333333333334,8.8,8.7,6.882352941176471,33.75,0.6116875,23.0,125.2983293556086,0.3957222222222222,1,2.0,1,0,,7
2024-02-08,LAL,0,0,1,9.020408163265309,10.333333333333334,8.2,8.0,9.785714285714286,33.755102040816325,0.6114489795918367,30.333333333333332,122.87641032291532,0.4283888888888888,0,4.0,1,0,,9
2024-02-09,SAC,0,0,0,9.02,9.333333333333334,9.4,8.0,10.3,33.8,0.60822,30.666666666666668,112.8805321053978,0.4343333333333333,0,1.0,0,0,,7
2024-02-12,MIL,0,0,0,8.980392156862745,7.666666666666667,9.4,8.4,11.0,33.72549019607843,0.6066666666666667,28.0,112.7384196185286,0.4077777777777777,0,3.0,0,0,,8
2024-02-14,SAC,1,1,0,8.961538461538462,8.0,8.6,8.3,10.0,33.69230769230769,0.605,30.333333333333332,119.47469570787956,0.4336111111111111,1,2.0,0,1,8.347107438016529,8
2024-02-22,WAS,1,0,1,8.943396226415095,7.666666666666667,7.8,8.3,8.0,33.79245283018868,0.6002452830188679,30.0,105.98195525892966,0.4495,1,8.0,1,0,,15
2024-02-23,POR,0,1,1,9.055555555555555,10.333333333333334,9.4,8.8,6.888888888888889,33.74074074074074,0.6076481481481482,21.0,96.70389539634978,0.4078888888888888,0,1.0,1,1,8.344262295081966,14
2024-02-25,GSW,0,0,1,9.145454545454545,12.333333333333334,10.4,9.9,8.058823529411764,33.763636363636365,0.6094363636363638,34.0,116.65814369726417,0.4345555555555555,0,2.0,1,0,,16
2024-02-28,SAC,1,0,1,9.267857142857142,15.0,12.2,10.8,9.833333333333334,33.82142857142857,0.6082321428571429,29.333333333333332,122.81659388646288,0.4071111111111111,1,3.0,1,0,,11
2024-02-29,MIA,1,0,1,9.298245614035087,13.666666666666666,12.8,10.7,7.909090909090909,33.78947368421053,0.6073157894736841,25.333333333333332,115.0497512437811,0.4019999999999999,1,1.0,1,0,,7
2024-03-02,LAL,0,0,1,9.258620689655173,11.333333333333334,12.6,10.2,9.733333333333333,33.86206896551724,0.6037413793103448,30.333333333333332,121.15505335844318,0.4276510067114094,0,2.0,1,0,,7
2024-03-05,PHX,1,0,0,9.220338983050848,8.333333333333334,11.0,10.2,8.777777777777779,33.94915254237288,0.6043559322033898,23.0,103.4721348597308,0.4416111111111111,1,3.0,0,0,,5
2024-03-07,BOS,1,0,1,9.15,6.333333333333333,9.2,9.8,7.857142857142857,34.11666666666667,0.6016833333333333,30.666666666666668,128.25678216492074,0.4136666666666667,1,2.0,1,0,,11
2024-03-09,UTA,1,0,1,9.18032786885246,7.666666666666667,8.2,10.2,9.25,34.19672131147541,0.6013114754098361,27.0,120.10030355021776,0.4209444444444444,1,2.0,1,0,,8
2024-03-11,TOR,1,0,1,9.161290322580646,8.0,7.6,10.2,6.0,34.16129032258065,0.6054354838709677,26.666666666666668,104.8973345236577,0.420993288590604,1,2.0,1,0,,12
2024-03-13,MIA,0,0,1,9.206349206349206,10.333333333333334,8.6,10.6,7.833333333333333,34.22222222222222,0.6043650793650793,24.666666666666668,108.8454119592174,0.4032222222222222,0,2.0,1,0,,6
2024-03-15,SAS,0,0,1,9.15625,8.666666666666666,8.4,9.7,8.909090909090908,34.28125,0.6046875,30.333333333333332,113.02734643397008,0.4042777777777777,0,2.0,1,0,,5
2024-03-17,DAL,0,0,0,9.092307692307692,7.666666666666667,8.4,8.8,7.0,34.23076923076923,0.6059076923076923,29.333333333333332,119.36785474108945,0.4130555555555555,0,2.0,0,0,,7
2024-03-19,MIN,0,0,1,9.06060606060606,6.0,7.6,7.9,8.875,34.303030303030305,0.6024090909090909,28.0,123.574144486692,0.3945,0,2.0,1,0,,2
2024-03-21,NYK,1,0,1,8.955223880597014,4.666666666666667,6.4,7.0,5.666666666666667,34.35820895522388,0.6029104477611941,25.666666666666668,113.20355480321624,0.3938333333333333,1,2.0,1,0,,11
2024-03-25,MEM,1,1,1,8.985294117647058,6.666666666666667,6.2,7.4,7.75,34.4264705882353,0.6017205882352942,23.0,105.24276859504133,0.4157852348993289,1,4.0,1,1,8.390243902439025,8
2024-03-27,PHX,1,1,0,8.971014492753623,7.0,6.6,7.5,8.578947368421053,34.3768115942029,0.6018550724637681,31.333333333333332,123.0234460196292,0.4075555555555556,1,2.0,0,1,8.387096774193548,10
2024-03-29,MIN,1,1,0,8.985714285714286,9.666666666666666,7.6,8.0,8.470588235294118,34.48571428571429,0.6013000000000001,28.333333333333332,114.8936170212766,0.3916666666666666,1,2.0,0,1,8.4,5
2024-03-31,CLE,1,1,1,8.929577464788732,7.666666666666667,7.2,7.4,9.0,34.521126760563384,0.5992816901408451,36.0,120.65569157168989,0.3948333333333333,1,2.0,1,1,8.373015873015873,16
2024-04-02,SAS,1,1,1,9.02777777777778,10.333333333333334,10.0,8.2,8.583333333333334,34.52777777777778,0.5994444444444444,35.0,116.3615265600825,0.4164295302013423,1,2.0,1,1,8.433070866141732,6
2024-04-04,LAC,0,1,0,8.986301369863014,9.0,9.0,7.6,8.333333333333334,34.57534246575342,0.5989452054794521,25.666666666666668,112.28704181724316,0.4304444444444444,0,2.0,0,1,8.4140625,10
2024-04-06,ATL,1,0,1,9.0,10.666666666666666,9.4,8.0,8.285714285714286,34.648648648648646,0.5987297297297297,28.666666666666668,107.24996740122572,0.4260555555555556,1,2.0,1,0,,11
2024-04-09,UTA,0,0,1,9.026666666666667,9.0,9.6,8.6,9.153846153846152,34.6,0.5969066666666667,22.333333333333332,105.89078587254008,0.4262777777777777,0,3.0,1,0,,7
2024-04-10,MIN,1,0,1,9.0,9.333333333333334,10.0,8.6,8.277777777777779,34.5921052631579,0.5969473684210527,27.333333333333332,111.90631099544568,0.4269444444444444,1,1.0,1,0,,7
2024-04-12,SAS,0,0,0,8.974025974025974,8.333333333333334,8.2,9.1,8.384615384615385,34.63636363636363,0.5995844155844156,28.333333333333332,95.26385382858516,0.4321558441558442,0,2.0,0,0,,12
2024-04-14,MEM,0,0,1,9.012820512820513,8.666666666666666,9.4,9.2,7.769230769230769,34.69230769230769,0.6007692307692307,20.333333333333332,103.23585161115624,0.4103333333333333,0,2.0,1,0,,5
2024-04-20,LAL,1,0,1,8.962025316455696,8.0,8.4,8.9,9.5625,34.64556962025316,0.6012151898734177,26.0,110.18385708697352,0.4260555555555556,1,6.0,1,0,,7
2024-04-22,LAL,1,0,1,8.9375,8.0,7.6,8.6,9.411764705882351,34.7,0.60185,22.0,107.2540262552443,0.4105,1,2.0,1,0,,10
2024-04-25,LAL,0,0,1,8.950617283950617,7.333333333333333,8.2,9.1,9.444444444444445,34.77777777777778,0.6013703703703704,21.0,107.16320136713186,0.3901111111111111,0,3.0,1,0,,9
2024-04-27,LAL,0,0,0,8.951219512195122,8.666666666666666,8.6,8.4,9.421052631578949,34.829268292682926,0.6024756097560976,20.0,103.32950631458095,0.3871111111111111,0,2.0,0,0,,14
2024-04-29,LAL,1,0,1,9.012048192771084,11.0,9.0,9.2,9.65,34.903614457831324,0.6012409638554218,21.333333333333332,112.98845779446528,0.3995,1,2.0,1,0,,9
2024-05-04,MIN,1,0,0,9.011904761904765,10.666666666666666,9.8,9.1,8.210526315789474,34.976190476190474,0.6008809523809524,24.0,122.79115068874356,0.3992777777777778,1,5.0,0,0,,9
2024-05-06,MIN,1,0,0,9.011764705882351,10.666666666666666,10.2,8.9,8.25,35.04705882352941,0.5989882352941177,24.333333333333332,123.1047433579079,0.3993888888888889,1,2.0,0,0,,8
2024-05-10,MIN,0,0,1,9.0,8.666666666666666,9.8,9.0,8.238095238095237,35.093023255813954,0.5965,25.0,118.82738010530808,0.3903888888888889,0,4.0,1,0,,9
2024-05-12,MIN,0,0,1,9.0,8.666666666666666,9.8,9.2,8.272727272727273,35.12643678160919,0.5960344827586207,25.0,108.85236447520184,0.3853333333333333,0,2.0,1,0,,7
2024-05-14,MIN,1,0,1,8.977272727272727,8.0,8.4,8.7,8.217391304347826,35.17045454545455,0.5958181818181818,24.0,109.76670047819157,0.3833888888888889,1,2.0,1,0,,13
2024-05-16,MIN,0,0,0,9.02247191011236,9.666666666666666,9.2,9.5,8.416666666666666,35.235955056179776,0.5967865168539326,24.666666666666668,106.42919200695049,0.3836666666666666,0,2.0,0,0,,2
2024-05-19,MIN,1,0,0,8.944444444444445,7.333333333333333,7.8,9.0,8.16,35.24444444444445,0.5954222222222222,25.666666666666668,115.24566473988438,0.3844444444444444,1,3.0,0,0,,7
2024-10-26,LAC,1,0,0,13.0,,,,8.461538461538462,35.0,0.462,27.333333333333332,111.84380656839927,0.4152483221476509,1,2.0,0,0,,4
2024-10-28,TOR,0,0,1,8.5,,,,6.75,36.0,0.5,26.333333333333332,103.63027806385168,0.4315555555555555,0,2.0,1,0,,4
2024-10-29,BKN,0,0,1,7.0,7.0,,,9.125,38.666666666666664,0.5556666666666666,22.0,107.31833462632534,0.4296666666666666,0,1.0,1,0,,16
2024-11-01,MIN,0,0,0,9.25,8.0,,,8.115384615384615,39.25,0.5575,28.666666666666668,114.57776590058792,0.4157777777777777,0,3.0,0,0,,13
2024-11-02,UTA,1,1,1,10.0,11.0,10.0,,9.0,39.4,0.546,22.333333333333332,93.99237544367028,0.4226111111111111,1,1.0,1,1,8.426356589147288,9
2024-11-04,TOR,1,1,1,9.833333333333334,12.666666666666666,9.2,,6.444444444444445,37.833333333333336,0.5476666666666666,34.333333333333336,118.03616943803856,0.4423624161073826,1,2.0,1,1,8.430769230769231,13
2024-11-06,OKC,1,1,1,10.285714285714286,11.666666666666666,11.0,,8.714285714285714,37.857142857142854,0.5344285714285715,26.333333333333332,112.50654107796966,0.4246666666666667,1,2.0,1,1,8.465648854961833,16
2024-11-08,MIA,1,0,1,11.0,12.666666666666666,13.4,,7.6923076923076925,38.0,0.523875,23.333333333333332,112.37440507667898,0.4202222222222222,1,2.0,1,0,,14
2024-11-10,DAL,1,0,1,11.333333333333334,14.333333333333334,13.0,,7.0,38.22222222222222,0.5596666666666666,26.666666666666668,118.12319031324034,0.422111111111111,1,2.0,1,0,,15
2024-11-22,DAL,1,0,0,11.7,15.0,13.4,11.7,7.666666666666667,38.2,0.5656,23.333333333333332,119.8969480776853,0.4205,1,12.0,0,0,,10
2024-11-23,LAL,0,0,1,11.545454545454543,13.0,13.6,11.4,9.61904761904762,38.27272727272727,0.5679090909090909,23.333333333333332,110.61346362649296,0.4093333333333333,0,1.0,1,0,,8
2024-11-25,NYK,1,0,0,11.25,11.0,12.6,11.8,6.428571428571429,38.166666666666664,0.5705833333333333,25.333333333333332,105.49657304125788,0.413388888888889,1,2.0,0,0,,7
2024-11-27,UTA,0,0,1,10.923076923076923,8.333333333333334,10.8,12.1,9.0,37.69230769230769,0.5613076923076923,25.333333333333332,110.76345431789736,0.4438888888888889,0,2.0,1,0,,7
2024-12-01,LAC,0,0,0,10.642857142857142,7.333333333333333,9.4,11.2,8.142857142857142,37.42857142857143,0.5700714285714286,25.333333333333332,106.90673793782528,0.3949444444444444,0,4.0,0,0,,11
2024-12-03,GSW,1,0,1,10.666666666666666,8.333333333333334,8.6,11.0,8.5,37.53333333333333,0.5654,28.333333333333332,107.01155462184876,0.4231111111111111,1,2.0,1,0,,6
2024-12-05,CLE,0,0,0,10.375,8.0,7.8,10.7,9.875,37.6875,0.5665,24.666666666666668,108.27282157676348,0.4284444444444444,0,2.0,0,0,,11
2024-12-07,WAS,0,1,0,10.411764705882351,9.333333333333334,8.4,10.5,8.875,37.76470588235294,0.5625882352941176,22.333333333333332,98.00103842159916,0.428,0,2.0,0,1,8.522727272727273,8
2024-12-08,ATL,0,1,1,10.27777777777778,8.333333333333334,8.6,9.7,8.625,37.833333333333336,0.5626666666666666,33.0,112.48358992719896,0.4498791946308724,0,1.0,1,1,8.518796992481203,8
2024-12-13,LAC,1,0,1,10.157894736842104,9.0,8.8,9.1,8.333333333333334,37.68421052631579,0.5638947368421053,26.333333333333332,112.26083561108942,0.4125100671140939,1,5.0,1,0,,2
2024-12-16,SAC,0,0,1,9.75,6.0,7.0,7.8,9.923076923076923,37.3,0.5690500000000001,32.0,128.1715929897986,0.4247777777777777,0,3.0,1,0,,13
2024-12-19,POR,0,0,0,9.904761904761903,7.666666666666667,8.4,8.1,7.263157894736843,37.333333333333336,0.5619999999999999,24.0,110.07360959651038,0.4075555555555555,0,3.0,0,0,,8
2024-12-22,NOP,0,0,1,9.818181818181818,7.666666666666667,7.8,8.1,11.23076923076923,37.31818181818182,0.5692727272727273,24.0,105.81649371927908,0.4068888888888889,0,3.0,1,0,,10
2024-12-23,PHX,1,1,1,9.826086956521738,10.333333333333334,8.2,8.4,8.65,37.56521739130435,0.5684347826086956,27.0,117.02127659574468,0.4177777777777777,1,1.0,1,1,8.514925373134329,7
2024-12-25,PHX,0,0,0,9.708333333333334,8.333333333333334,8.0,8.4,8.571428571428571,37.25,0.5741666666666666,27.0,109.38129110186551,0.4139444444444445,0,2.0,0,0,,2
2024-12-27,CLE,1,0,0,9.4,6.333333333333333,8.0,7.5,10.0,37.28,0.57224,31.333333333333332,124.71655328798188,0.4165,1,2.0,0,0,,13
2024-12-28,DET,1,0,1,9.538461538461538,7.333333333333333,8.0,8.2,9.875,37.23076923076923,0.5745384615384614,26.666666666666668,120.14787430683916,0.4207777777777778,1,1.0,1,0,,8
2024-12-30,UTA,0,0,1,9.48148148148148,7.666666666666667,8.0,7.9,8.875,37.22222222222222,0.5772222222222222,26.666666666666668,113.51636747624076,0.420888888888889,0,2.0,1,0,,11
2025-01-01,ATL,1,0,1,9.535714285714286,10.666666666666666,8.2,8.2,8.555555555555555,37.25,0.57175,32.0,127.22727855403156,0.4333888888888888,1,2.0,1,0,,15
2025-01-03,SAS,1,0,0,9.724137931034482,11.333333333333334,9.8,8.9,8.642857142857142,37.0,0.5692758620689655,29.333333333333332,112.11375444353293,0.4063333333333334,1,2.0,0,0,,9
2025-01-04,SAS,0,0,1,9.7,11.666666666666666,11.2,9.6,8.666666666666666,37.0,0.5642,31.0,113.3377135348226,0.4227777777777778,0,1.0,1,0,,10
2025-01-10,BKN,1,0,1,9.709677419354838,11.333333333333334,10.6,9.3,9.88888888888889,37.193548387096776,0.5635161290322581,23.0,95.58533701221916,0.4228333333333333,1,6.0,1,0,,15
2025-01-12,DAL,0,0,1,9.875,11.333333333333334,12.0,10.0,7.846153846153846,37.21875,0.56675,26.666666666666668,114.15678879310344,0.4124444444444445,0,2.0,1,0,,9
2025-01-14,DAL,0,0,1,9.848484848484848,11.333333333333334,11.6,9.9,7.928571428571429,37.27272727272727,0.5635757575757575,27.333333333333332,115.71841851494696,0.4032777777777777,0,2.0,1,0,,10
2025-01-17,MIA,0,0,1,9.852941176470589,11.333333333333334,10.6,10.2,8.142857142857142,37.02941176470589,0.5637941176470589,26.0,109.96075246988768,0.4105,0,3.0,1,0,,10
2025-01-19,ORL,0,0,1,9.857142857142858,9.666666666666666,10.8,11.0,10.0,36.857142857142854,0.5691142857142857,20.666666666666668,98.24442943956784,0.4113888888888889,0,2.0,1,0,,10
2025-01-21,PHI,1,0,1,9.86111111111111,10.0,10.8,10.7,7.875,36.666666666666664,0.5749166666666666,24.666666666666668,112.04672008692113,0.3953288590604026,1,2.0,1,0,,10
2025-01-23,SAC,1,0,1,9.864864864864863,10.0,9.8,10.9,10.142857142857142,36.48648648648648,0.5774054054054054,28.0,121.02971311475412,0.4337777777777777,1,2.0,1,0,,17
2025-01-25,MIN,0,0,0,10.052631578947368,12.333333333333334,11.4,11.5,8.296296296296296,36.5,0.5788421052631579,26.0,113.34674714956408,0.4141666666666666,0,2.0,0,0,,11
2025-01-27,CHI,0,0,0,10.076923076923077,12.666666666666666,11.6,11.1,10.0,36.38461538461539,0.5817435897435898,23.666666666666668,105.66214947001208,0.4140555555555555,0,2.0,0,0,,14
2025-01-29,NYK,0,0,0,10.175,14.0,12.4,11.6,6.5,36.475,0.5850500000000001,24.666666666666668,107.08870356330551,0.4396666666666667,0,2.0,0,0,,6
2025-01-31,PHI,0,0,1,10.073170731707316,10.333333333333334,11.6,11.2,8.11111111111111,36.390243902439025,0.5805365853658536,24.333333333333332,116.15343057806592,0.4113333333333333,0,2.0,1,0,,13
2025-02-01,CHA,0,0,1,10.142857142857142,11.0,12.2,11.0,8.375,36.404761904761905,0.5830952380952381,20.666666666666668,101.19785212722016,0.4034999999999999,0,1.0,1,0,,17
2025-02-03,NOP,1,0,1,10.30232558139535,12.0,12.2,11.8,11.142857142857142,36.41860465116279,0.5818372093023255,26.666666666666668,116.89145793192036,0.4325,1,2.0,1,0,,10
2025-02-05,NOP,1,0,1,10.295454545454543,13.333333333333334,12.0,11.8,11.066666666666666,36.40909090909091,0.5843409090909091,25.666666666666668,120.53872053872053,0.4125,1,2.0,1,0,,10
2025-02-06,ORL,1,1,1,10.28888888888889,12.333333333333334,11.2,11.8,10.0,36.4,0.5832666666666667,24.0,111.79277436946148,0.4075,1,1.0,1,1,8.503703703703703,12
2025-02-08,PHX,0,0,1,10.326086956521738,10.666666666666666,12.4,12.0,8.272727272727273,36.28260869565217,0.5855434782608695,27.666666666666668,117.44532159958588,0.4014025974025973,0,2.0,1,0,,9
2025-02-10,POR,1,0,1,10.297872340425531,10.333333333333334,11.6,11.9,7.3,36.12765957446808,0.5910851063829787,22.0,104.23495476596302,0.4237222222222222,1,2.0,1,0,,8
2025-02-12,POR,1,0,1,10.25,9.666666666666666,9.8,11.0,7.333333333333333,36.020833333333336,0.5929791666666667,22.666666666666668,104.5172146000518,0.4292222222222222,1,2.0,1,0,,10
2025-02-20,CHA,1,0,1,10.244897959183673,9.0,9.8,10.9,9.333333333333334,36.02040816326531,0.5921020408163266,19.666666666666668,92.78002699055334,0.4116666666666665,1,8.0,1,0,,9
2025-02-22,LAL,1,0,0,10.22,9.0,9.6,10.4,9.545454545454543,36.04,0.59026,25.666666666666668,105.09216284312426,0.4189444444444445,1,2.0,0,0,,10
2025-02-24,IND,0,0,1,10.215686274509803,9.666666666666666,9.2,10.8,7.833333333333333,36.01960784313726,0.5842941176470589,32.666666666666664,124.06158544344063,0.4219597315436242,0,2.0,1,0,,19
2025-02-27,MIL,0,0,0,10.384615384615383,12.666666666666666,11.2,11.4,10.5,36.07692307692308,0.585423076923077,22.666666666666668,106.20698782424564,0.4197777777777778,0,3.0,0,0,,10
2025-02-28,DET,0,0,1,10.37735849056604,13.0,11.6,10.7,9.666666666666666,36.113207547169814,0.5897169811320755,30.0,118.78842213114756,0.4337777777777777,0,1.0,1,0,,15
2025-03-02,BOS,0,0,0,10.462962962962964,14.666666666666666,12.6,11.2,8.25,36.07407407407408,0.5880555555555556,21.666666666666668,112.26611226611227,0.4008333333333332,0,2.0,0,0,,9
2025-03-05,SAC,1,0,1,10.436363636363636,11.333333333333334,12.6,11.1,10.6,36.127272727272725,0.5882727272727274,27.666666666666668,123.08228730822876,0.3983333333333333,1,3.0,1,0,,6
2025-03-07,PHX,1,0,1,10.357142857142858,10.0,11.8,10.5,8.304347826086957,36.160714285714285,0.5866964285714286,30.0,118.35548172757474,0.4013333333333334,1,2.0,1,0,,22
2025-03-09,OKC,0,0,0,10.56140350877193,12.333333333333334,12.4,11.8,9.2,36.31578947368421,0.5867719298245614,27.666666666666668,117.5255069094666,0.4301666666666666,0,2.0,0,0,,9
2025-03-10,OKC,0,0,1,10.53448275862069,12.333333333333334,12.2,11.9,9.1875,36.39655172413793,0.5841551724137931,25.666666666666668,117.28067850516832,0.4192222222222222,0,1.0,1,0,,8
2025-03-12,MIN,1,0,0,10.491525423728811,13.0,10.8,11.7,8.392857142857142,36.45762711864407,0.5869661016949153,31.0,129.41831338714164,0.3992222222222222,1,2.0,0,0,,4
2025-03-14,LAL,1,0,1,10.383333333333333,7.0,9.8,11.2,9.565217391304348,36.483333333333334,0.5866,25.333333333333332,117.1875,0.4088888888888888,1,2.0,1,0,,5
2025-03-15,WAS,1,0,0,10.295081967213116,5.666666666666667,9.6,10.7,8.777777777777779,36.50819672131148,0.5851803278688524,25.0,107.59574740617394,0.4337222222222222,1,1.0,0,0,,9
2025-03-26,MIL,1,0,1,10.274193548387096,6.0,7.0,9.7,10.428571428571429,36.54838709677419,0.5843387096774193,23.333333333333332,119.63754778422768,0.3923888888888889,1,11.0,1,0,,10
2025-03-28,UTA,1,1,1,10.26984126984127,8.0,7.2,9.7,9.0,36.57142857142857,0.5852222222222222,26.0,101.9860440150295,0.414,1,2.0,1,1,8.529411764705882,6
2025-04-01,MIN,1,1,0,10.203125,8.333333333333334,6.8,8.8,8.241379310344827,36.5,0.583015625,27.0,117.54433100483612,0.4135555555555555,1,4.0,0,1,8.510948905109489,10
2025-04-04,GSW,0,1,0,10.2,8.666666666666666,8.0,8.9,8.368421052631579,36.753846153846155,0.5836000000000001,33.666666666666664,130.93236777447302,0.4296111111111111,0,3.0,0,1,8.521739130434783,9
2025-04-06,IND,1,1,0,10.181818181818182,8.333333333333334,8.8,9.2,9.428571428571429,36.75757575757576,0.5863484848484849,31.666666666666668,124.22777330110124,0.4136666666666667,1,2.0,0,1,8.525179856115107,13
2025-04-09,SAC,0,1,1,10.223880597014926,10.666666666666666,9.6,8.3,10.3125,36.791044776119406,0.5857313432835822,23.666666666666668,128.4175642087821,0.4023333333333333,0,3.0,1,1,8.557142857142857,11
2025-04-11,MEM,1,0,1,10.235294117647058,11.0,9.8,8.5,7.571428571428571,36.80882352941177,0.5832500000000002,22.666666666666668,114.58199974395085,0.4339444444444444,1,2.0,1,0,,13
2025-04-13,HOU,0,0,1,10.27536231884058,12.333333333333334,11.2,9.0,8.846153846153847,36.869565217391305,0.5831884057971016,24.0,109.31120769129464,0.4218333333333333,0,2.0,1,0,,7
2025-04-19,LAC,1,0,1,10.228571428571428,10.333333333333334,10.6,9.3,7.9375,36.785714285714285,0.5848571428571431,25.666666666666668,114.96934150893097,0.4027919463087248,1,6.0,1,0,,12
2025-04-21,LAC,1,0,0,10.253521126760564,10.666666666666666,11.2,10.0,8.176470588235293,36.91549295774648,0.5836619718309861,20.333333333333332,100.26644229420836,0.3828724832214765,1,2.0,0,0,,10
2025-04-24,LAC,0,0,0,10.25,9.666666666666666,10.6,10.1,8.277777777777779,37.0,0.5825,20.666666666666668,108.43906757155504,0.3765555555555556,0,3.0,0,0,,13
2025-04-26,LAC,0,0,1,10.287671232876711,11.666666666666666,11.0,10.4,8.526315789473685,37.0,0.5833287671232876,23.333333333333332,115.41843763740287,0.3790555555555556,0,2.0,1,0,,8
2025-04-29,LAC,1,0,1,10.256756756756756,10.333333333333334,10.0,10.6,8.5,37.08108108108108,0.5830135135135135,23.0,114.14535471752636,0.3845,1,3.0,1,0,,12
2025-05-01,LAC,0,0,0,10.28,11.0,11.0,10.8,8.666666666666666,37.08,0.5793466666666667,25.333333333333332,115.58219178082192,0.3893333333333333,0,2.0,0,0,,8
2025-05-03,LAC,1,0,1,10.25,9.333333333333334,10.2,10.7,8.636363636363637,37.14473684210526,0.5783026315789473,25.333333333333332,114.6233803217998,0.3901666666666666,1,2.0,1,0,,8
2025-05-05,OKC,0,0,1,10.22077922077922,9.333333333333334,9.8,10.2,9.117647058823527,37.077922077922075,0.5763636363636364,22.333333333333332,113.6955955173312,0.4263333333333334,0,2.0,1,0,,6
2025-05-07,OKC,0,0,0,10.166666666666666,7.333333333333333,8.4,9.7,8.944444444444445,37.14102564102564,0.5756025641025642,24.333333333333332,111.73541054782278,0.4350555555555555,0,2.0,0,0,,6
