GAME_DATE,SEASON,OPPONENT,IS_HOME,DAYS_RESTED,WON_GAME,SEASON_AVG_PTS_MURRAY_OUT,SEASON_AVG_REB_MURRAY_OUT,SEASON_AVG_AST_MURRAY_OUT,MURRAY_OUT,SEASON_AVG_PTS,SEASON_AVG_REB,SEASON_AVG_AST,SEASON_AVG_MIN,SEASON_AVG_FGA,SEASON_AVG_FGM,SEASON_AVG_FG_PCT,SEASON_AVG_FG3A,SEASON_AVG_FG3M,SEASON_AVG_FG3_PCT,SEASON_AVG_FTA,SEASON_AVG_FTM,SEASON_AVG_FT_PCT,ROLL_3_PTS,ROLL_3_REB,ROLL_3_AST,ROLL_3_MIN,ROLL_3_FGA,ROLL_3_FGM,ROLL_3_FG_PCT,ROLL_3_FG3A,ROLL_3_FG3M,ROLL_3_FG3_PCT,ROLL_3_FTA,ROLL_3_FTM,ROLL_3_FT_PCT,ROLL_5_PTS,ROLL_5_REB,ROLL_5_AST,ROLL_5_MIN,ROLL_5_FGA,ROLL_5_FGM,ROLL_5_FG_PCT,ROLL_5_FG3A,ROLL_5_FG3M,ROLL_5_FG3_PCT,ROLL_5_FTA,ROLL_5_FTM,ROLL_5_FT_PCT,ROLL_10_PTS,ROLL_10_REB,ROLL_10_AST,ROLL_10_MIN,ROLL_10_FGA,ROLL_10_FGM,ROLL_10_FG_PCT,ROLL_10_FG3A,ROLL_10_FG3M,ROLL_10_FG3_PCT,ROLL_10_FTA,ROLL_10_FTM,ROLL_10_FT_PCT,HEAD2HEAD_AVG_PTS,HEAD2HEAD_AVG_REB,HEAD2HEAD_AVG_AST,HEAD2HEAD_AVG_MIN,HEAD2HEAD_AVG_FGA,HEAD2HEAD_AVG_FGM,HEAD2HEAD_AVG_FG_PCT,HEAD2HEAD_AVG_FG3A,HEAD2HEAD_AVG_FG3M,HEAD2HEAD_AVG_FG3_PCT,HEAD2HEAD_AVG_FTA,HEAD2HEAD_AVG_FTM,HEAD2HEAD_AVG_FT_PCT,OPP_DEF_RATING,OPP_PACE,OPP_PTS,OPP_REB,OPP_AST,OPP_FGA,OPP_FGM,OPP_FG_PCT,OPP_FG3A,OPP_FG3M,OPP_FG3_PCT,OPP_FTA,OPP_FTM,OPP_FT_PCT,PTS,REB,AST
2023-01-01,2022,BOS,1,2.0,1,27.235294117647058,12.843137254901961,8.0,1,25.53125,10.875,9.46875,33.65625,15.625,9.625,0.6316875000000001,2.40625,0.8125,0.30309375000000005,6.78125,5.46875,0.78021875,26.333333333333332,9.333333333333334,9.666666666666666,35.0,16.333333333333332,10.0,0.6193333333333332,2.0,0.6666666666666666,0.22233333333333336,5.666666666666667,5.666666666666667,1.0,29.8,10.2,11.0,37.0,19.0,11.6,0.6138,2.0,0.8,0.2334,6.8,5.8,0.8806,30.1,12.8,10.8,36.5,18.8,11.3,0.6002,2.4,0.9,0.325,8.1,6.6,0.7698,27.0,9.6,6.8,33.4,20.2,10.2,0.49879999999999997,5.4,2.0,0.3466,5.8,4.6,0.7594000000000001,125.0,0.4233333333333334,127.0,44.333333333333336,27.666666666666668,89.0,45.666666666666664,0.515,44.666666666666664,16.666666666666668,0.3753333333333333,23.333333333333332,19.0,0.8143333333333334,30,12,12
2023-01-02,2022,MIN,0,1.0,0,,,,0,25.666666666666668,10.909090909090908,9.545454545454545,33.60606060606061,15.545454545454545,9.636363636363637,0.6358484848484849,2.393939393939394,0.8484848484848485,0.3242121212121213,6.818181818181818,5.545454545454546,0.7868787878787878,29.666666666666668,10.333333333333334,10.0,33.333333333333336,17.333333333333332,11.0,0.6423333333333333,2.6666666666666665,1.3333333333333333,0.5556666666666666,6.333333333333333,6.333333333333333,1.0,30.0,11.0,11.2,36.2,17.4,11.2,0.6534,2.4,1.2,0.43339999999999995,6.8,6.4,0.9556000000000001,30.0,12.8,10.6,36.2,18.1,11.2,0.6221,2.2,1.0,0.4,7.9,6.6,0.7898000000000001,28.142857142857142,15.0,8.0,35.142857142857146,17.857142857142858,10.714285714285714,0.6034285714285714,3.2857142857142856,1.0,0.30357142857142855,6.857142857142857,5.714285714285714,0.8435714285714286,107.87209451650186,0.4326111111111111,112.0,36.666666666666664,17.666666666666668,86.0,39.333333333333336,0.4583333333333333,31.0,9.333333333333334,0.302,30.666666666666668,24.0,0.7869999999999999,24,7,9
2023-01-05,2022,LAC,1,3.0,1,,,,0,25.61764705882353,10.794117647058824,9.529411764705882,33.588235294117645,15.676470588235293,9.647058823529411,0.6318529411764706,2.411764705882353,0.8529411764705882,0.3244705882352942,6.735294117647059,5.470588235294118,0.7857941176470588,24.333333333333332,10.333333333333334,11.0,33.666666666666664,16.0,9.333333333333334,0.6006666666666667,2.6666666666666665,1.6666666666666667,0.6666666666666666,4.333333333333333,4.0,0.9166666666666666,26.6,9.4,10.0,34.0,16.4,10.0,0.6254,2.2,1.0,0.4,5.8,5.6,0.95,28.1,12.1,10.7,36.2,18.1,10.5,0.5871000000000001,2.3,1.1,0.4333,7.3,6.0,0.7748,26.625,13.25,7.75,36.125,17.125,9.0,0.5297499999999999,3.375,1.25,0.3145,8.25,7.375,0.79125,108.34200937011974,0.4268888888888888,111.0,43.0,21.666666666666668,80.33333333333333,38.0,0.4703333333333334,28.666666666666668,10.0,0.3476666666666666,31.333333333333332,25.0,0.794,12,6,9
2023-01-06,2022,CLE,1,1.0,1,,,,0,25.228571428571428,10.657142857142857,9.514285714285714,33.31428571428572,15.457142857142857,9.485714285714286,0.6280857142857142,2.3714285714285714,0.8285714285714286,0.31520000000000004,6.685714285714286,5.428571428571429,0.7862,22.0,8.333333333333334,10.0,29.666666666666668,13.666666666666666,8.0,0.5896666666666667,2.0,1.0,0.4443333333333333,5.666666666666667,5.0,0.85,25.0,8.8,9.6,31.4,16.0,9.4,0.5854,2.4,1.0,0.4,5.6,5.2,0.9099999999999999,26.8,11.6,10.8,35.1,17.4,10.1,0.5838,2.1,1.0,0.4,6.9,5.6,0.7659,21.0,11.75,8.25,34.0,13.5,8.5,0.641,2.5,0.5,0.1875,3.75,3.5,0.95825,112.18799787573022,0.4044026845637584,112.66666666666669,47.666666666666664,20.666666666666668,84.66666666666667,39.0,0.457,40.0,13.333333333333334,0.3319999999999999,29.0,21.333333333333332,0.7303333333333333,28,15,10
2023-01-09,2022,LAL,1,3.0,1,,,,0,25.305555555555557,10.777777777777779,9.527777777777779,33.361111111111114,15.5,9.5,0.6269722222222223,2.4166666666666665,0.8888888888888888,0.32727777777777783,6.638888888888889,5.416666666666667,0.7921388888888888,21.333333333333332,9.333333333333334,9.333333333333334,30.666666666666668,15.0,8.0,0.5293333333333333,2.6666666666666665,1.3333333333333333,0.361,4.666666666666667,4.0,0.85,22.6,10.4,10.4,32.0,14.6,8.4,0.5780000000000001,2.6,1.6,0.55,4.6,4.2,0.9099999999999999,25.6,10.4,10.8,34.6,16.5,9.8,0.5926,2.1,1.1,0.425,5.7,4.9,0.7953,25.25,12.75,7.875,34.125,17.875,9.5,0.534875,3.25,0.625,0.185375,6.5,5.625,0.856,120.17994858611826,0.4322222222222222,124.66666666666669,49.333333333333336,28.0,90.0,46.0,0.5156666666666668,28.666666666666668,11.666666666666666,0.4063333333333334,26.666666666666668,21.0,0.7806666666666667,14,11,16
2023-01-11,2022,PHX,1,2.0,1,,,,0,25.0,10.783783783783784,9.702702702702704,33.4054054054054,15.216216216216216,9.378378378378379,0.6370540540540541,2.3783783783783785,0.8918918918918919,0.3454594594594595,6.54054054054054,5.351351351351352,0.7977567567567567,18.0,10.666666666666666,11.666666666666666,31.333333333333332,10.0,6.333333333333333,0.6960000000000001,2.0,1.3333333333333333,0.5833333333333334,4.333333333333333,4.0,0.9333333333333332,21.6,10.2,11.2,31.8,12.6,7.8,0.6714,2.2,1.4,0.6166,5.0,4.6,0.9099999999999999,25.7,10.2,11.1,34.4,15.8,9.7,0.6426000000000001,2.1,1.1,0.425,5.9,5.2,0.8953,27.3,12.8,7.1,35.7,20.4,11.0,0.5595000000000001,3.8,1.3,0.32500000000000007,5.4,4.0,0.4521,105.11401080796098,0.4215,106.33333333333331,45.666666666666664,23.333333333333332,85.33333333333333,37.333333333333336,0.437,26.666666666666668,11.333333333333334,0.417,22.333333333333332,20.333333333333332,0.908,21,18,9
2023-01-15,2022,ORL,1,4.0,1,,,,0,24.894736842105264,10.973684210526315,9.68421052631579,33.26315789473684,15.210526315789474,9.394736842105264,0.637842105263158,2.3157894736842106,0.868421052631579,0.33636842105263165,6.447368421052632,5.2368421052631575,0.7855263157894736,21.0,14.666666666666666,11.666666666666666,32.666666666666664,12.333333333333334,8.333333333333334,0.7516666666666666,1.6666666666666667,1.3333333333333333,0.5833333333333334,3.6666666666666665,3.0,0.7776666666666667,19.8,11.4,10.6,31.0,13.0,7.8,0.651,1.8,1.0,0.4166,4.0,3.2,0.7766,24.9,11.2,10.9,33.6,15.2,9.5,0.6522,2.1,1.1,0.425,5.4,4.8,0.8661,22.25,13.5,10.0,36.25,18.25,8.25,0.46375,4.75,1.25,0.20825,5.25,4.5,0.8945000000000001,106.20385960367828,0.4289444444444444,109.33333333333331,38.666666666666664,22.0,88.0,41.0,0.4689999999999999,34.666666666666664,12.333333333333334,0.3606666666666667,20.333333333333332,15.0,0.725,17,10,14
2023-01-17,2022,POR,1,2.0,1,,,,0,24.692307692307693,10.948717948717949,9.794871794871796,33.30769230769231,15.102564102564102,9.35897435897436,0.6401282051282052,2.358974358974359,0.8717948717948718,0.3341538461538462,6.282051282051282,5.102564102564102,0.7653846153846153,17.333333333333332,13.0,13.0,32.666666666666664,10.333333333333334,7.666666666666667,0.7979999999999999,1.6666666666666667,0.6666666666666666,0.4166666666666667,2.0,1.3333333333333333,0.4443333333333333,18.4,12.0,11.6,31.4,11.2,7.4,0.6964,2.0,1.0,0.4,3.2,2.6,0.6266,22.5,10.7,10.8,32.7,13.8,8.7,0.6609,2.1,1.0,0.4,4.5,4.1,0.7883,27.466666666666665,9.466666666666667,6.333333333333333,32.0,19.4,10.733333333333333,0.5792666666666668,3.933333333333333,1.6,0.3388666666666667,5.0,4.4,0.8849333333333332,129.2702379369932,0.4179444444444444,129.66666666666666,41.333333333333336,26.333333333333332,83.66666666666667,44.0,0.5253333333333333,39.333333333333336,15.0,0.378,31.0,26.666666666666668,0.8649999999999999,36,12,10
2023-01-18,2022,MIN,1,1.0,1,,,,0,24.975,10.975,9.8,33.325,15.075,9.45,0.6473500000000001,2.35,0.875,0.3383,6.375,5.2,0.76875,24.666666666666668,13.333333333333334,11.0,32.333333333333336,13.333333333333334,10.333333333333334,0.7743333333333333,2.0,0.6666666666666666,0.25,4.333333333333333,3.3333333333333335,0.41100000000000003,23.2,13.2,11.8,33.4,12.4,9.2,0.7822,2.2,1.2,0.5,4.2,3.6,0.6466000000000001,24.1,11.0,10.7,32.4,14.2,9.3,0.6838,2.3,1.1,0.45,4.9,4.4,0.7783,27.625,14.0,8.125,34.875,18.125,10.625,0.5905,3.25,1.0,0.30725,6.5,5.375,0.831875,117.75602011114051,0.4198888888888889,118.66666666666669,36.333333333333336,24.666666666666668,90.33333333333331,46.0,0.5133333333333333,32.333333333333336,12.333333333333334,0.3723333333333333,17.666666666666668,14.333333333333334,0.8053333333333333,31,11,13
2023-01-24,2022,NOP,0,6.0,1,,,,0,25.121951219512194,10.975609756097562,9.878048780487806,33.26829268292683,15.195121951219512,9.512195121951219,0.6461951219512196,2.292682926829268,0.8536585365853658,0.3300487804878049,6.390243902439025,5.2439024390243905,0.774390243902439,28.0,11.0,12.333333333333334,33.333333333333336,15.0,11.0,0.7520000000000001,2.0,0.6666666666666666,0.25,5.666666666666667,5.333333333333333,0.6333333333333334,23.8,12.4,12.4,32.6,13.0,9.6,0.7846,1.4,0.6,0.35,4.6,4.0,0.6466000000000001,23.2,11.4,11.4,32.3,13.8,9.0,0.6813,2.0,1.1,0.45,4.6,4.1,0.7783,33.625,10.875,9.625,36.75,20.25,13.25,0.6599999999999999,4.25,2.25,0.525,6.25,4.875,0.597375,108.08270676691728,0.4137777777777778,107.33333333333331,42.333333333333336,27.666666666666668,83.66666666666667,39.333333333333336,0.4709999999999999,35.333333333333336,12.0,0.3306666666666666,22.666666666666668,16.666666666666668,0.7399999999999999,25,11,10
2023-01-28,2022,PHI,0,4.0,0,,,,0,25.11904761904762,10.976190476190476,9.880952380952381,33.333333333333336,15.19047619047619,9.547619047619047,0.6482619047619048,2.3333333333333335,0.8809523809523809,0.3340952380952381,6.285714285714286,5.142857142857143,0.7678571428571429,30.666666666666668,11.333333333333334,11.0,33.666666666666664,16.333333333333332,12.0,0.754,2.0,1.0,0.3333333333333333,6.333333333333333,5.666666666666667,0.8000000000000002,26.0,12.4,11.2,32.8,15.0,10.8,0.7312000000000001,2.0,0.8,0.25,4.4,3.6,0.5466000000000001,23.8,11.3,11.2,32.3,13.8,9.3,0.7013,2.1,1.1,0.4333,4.7,4.1,0.7283,22.0,10.5,8.0,33.0,13.75,8.0,0.60225,2.0,1.0,0.27075,6.25,5.0,0.83125,126.0532753465616,0.4087777777777777,123.66666666666669,41.666666666666664,25.666666666666668,85.33333333333333,44.0,0.515,30.666666666666668,12.666666666666666,0.4036666666666667,26.0,23.0,0.8623333333333334,24,8,9
2023-01-31,2022,NOP,1,3.0,1,,,,0,25.093023255813954,10.906976744186046,9.86046511627907,33.44186046511628,15.116279069767442,9.511627906976743,0.6486976744186048,2.3255813953488373,0.9069767441860465,0.3495813953488372,6.27906976744186,5.162790697674419,0.7732558139534884,26.666666666666668,10.0,10.666666666666666,35.0,15.666666666666666,10.333333333333334,0.6666666666666666,2.0,1.3333333333333333,0.5,5.0,4.666666666666667,0.8333333333333334,26.6,10.4,11.2,34.8,14.4,10.4,0.7312,2.4,1.2,0.45,5.0,4.6,0.68,23.2,10.9,10.9,32.9,13.7,9.1,0.6910999999999999,2.1,1.1,0.4333,4.5,3.9,0.7283,32.666666666666664,10.88888888888889,9.666666666666666,36.666666666666664,19.666666666666668,13.0,0.6681111111111112,4.222222222222222,2.2222222222222223,0.5222222222222223,5.777777777777778,4.444444444444445,0.5865555555555555,108.98458266879318,0.418,109.33333333333331,41.666666666666664,21.666666666666668,91.0,41.666666666666664,0.4586666666666666,30.333333333333332,10.333333333333334,0.3383333333333333,19.666666666666668,15.666666666666666,0.7993333333333332,26,18,15
2023-02-02,2022,GSW,1,2.0,1,,,,0,25.113636363636363,11.068181818181818,9.977272727272727,33.54545454545455,15.090909090909092,9.522727272727273,0.6501818181818183,2.340909090909091,0.9090909090909091,0.34920454545454543,6.25,5.159090909090909,0.7784090909090909,25.0,12.333333333333334,11.333333333333334,37.333333333333336,13.666666666666666,9.666666666666666,0.7046666666666667,3.0,1.6666666666666667,0.611,4.333333333333333,4.0,0.8333333333333334,28.4,12.0,11.4,35.4,15.0,10.8,0.7285999999999999,2.2,1.2,0.4666,6.0,5.6,0.8800000000000001,23.4,12.0,11.5,33.4,13.1,9.1,0.7125,2.1,1.1,0.4333,4.6,4.1,0.7533,27.846153846153847,13.307692307692308,7.538461538461538,34.38461538461539,19.46153846153846,10.384615384615385,0.5346153846153846,3.8461538461538463,0.7692307692307693,0.19746153846153847,7.769230769230769,6.3076923076923075,0.8153076923076923,114.02753872633392,0.4367248322147651,123.66666666666669,48.333333333333336,32.666666666666664,90.33333333333331,44.666666666666664,0.495,41.666666666666664,16.333333333333332,0.3863333333333332,23.0,18.0,0.7756666666666666,22,14,16
2023-02-04,2022,ATL,1,2.0,1,,,,0,25.044444444444444,11.133333333333333,10.11111111111111,33.53333333333333,15.044444444444444,9.511111111111111,0.6511111111111112,2.2888888888888888,0.8888888888888888,0.34144444444444444,6.222222222222222,5.133333333333334,0.7788888888888889,24.0,13.333333333333334,13.333333333333334,36.333333333333336,13.0,9.0,0.691,1.6666666666666667,1.0,0.4443333333333333,5.333333333333333,5.0,0.9333333333333332,25.6,12.4,12.6,35.2,14.8,10.0,0.6812,1.8,1.0,0.3666,5.0,4.6,0.86,24.4,12.8,12.2,34.3,13.6,9.6,0.7316999999999999,2.0,1.1,0.4333,4.6,4.1,0.7533,19.4,11.8,7.8,32.2,15.2,8.0,0.541,4.6,1.6,0.40499999999999997,3.4,1.8,0.55,124.76522672390662,0.4141111111111111,124.0,47.333333333333336,28.666666666666668,93.33333333333331,46.666666666666664,0.5006666666666667,33.333333333333336,14.0,0.4263333333333333,21.333333333333332,16.666666666666668,0.7856666666666666,14,18,10
2023-02-07,2022,MIN,1,3.0,1,27.262135922330096,12.83495145631068,8.03883495145631,1,24.804347826086957,11.282608695652174,10.108695652173912,33.54347826086956,14.891304347826088,9.41304347826087,0.6505434782608697,2.260869565217391,0.8695652173913043,0.3340217391304348,6.195652173913044,5.108695652173913,0.7793478260869564,20.666666666666668,16.666666666666668,13.666666666666666,35.0,11.666666666666666,8.0,0.6769999999999999,1.3333333333333333,0.3333333333333333,0.111,5.0,4.333333333333333,0.8666666666666667,22.2,13.8,12.0,35.8,12.4,8.6,0.6862,2.0,1.0,0.3666,4.6,4.0,0.82,23.0,13.1,12.2,34.2,12.7,9.1,0.7353999999999999,1.7,0.8,0.3583,4.6,4.0,0.7333000000000001,28.0,13.666666666666666,8.666666666666666,34.44444444444444,18.333333333333332,10.777777777777779,0.5915555555555555,2.888888888888889,0.8888888888888888,0.27311111111111114,6.555555555555555,5.555555555555555,0.8505555555555555,110.84934154887036,0.4444026845637583,122.33333333333331,42.666666666666664,26.666666666666668,93.33333333333331,44.666666666666664,0.482,40.333333333333336,13.333333333333334,0.338,27.333333333333332,19.666666666666668,0.7106666666666666,20,12,16
2023-02-09,2022,ORL,0,2.0,0,27.192307692307693,12.826923076923077,8.115384615384615,1,24.70212765957447,11.297872340425531,10.23404255319149,33.42553191489362,14.787234042553191,9.382978723404255,0.6537234042553193,2.234042553191489,0.851063829787234,0.3269148936170213,6.170212765957447,5.085106382978723,0.779787234042553,18.666666666666668,14.666666666666666,14.0,31.666666666666668,10.333333333333334,7.333333333333333,0.7056666666666667,0.6666666666666666,0.0,0.0,5.0,4.0,0.8,21.2,14.0,13.2,34.2,11.4,8.0,0.6996,1.4,0.6,0.2666,5.2,4.6,0.8800000000000001,23.6,13.2,12.2,33.5,13.2,9.4,0.7154,1.7,0.7,0.25830000000000003,4.8,4.1,0.7133,21.2,12.8,10.8,36.0,16.8,8.2,0.5164,4.6,1.2,0.2166,4.2,3.6,0.7156,117.21412021262095,0.4076111111111112,114.66666666666669,45.0,23.666666666666668,85.0,41.333333333333336,0.4863333333333333,23.666666666666668,8.666666666666666,0.3699999999999999,30.666666666666668,23.333333333333332,0.7693333333333333,29,12,6
2023-02-11,2022,CHA,0,2.0,1,27.20952380952381,12.81904761904762,8.095238095238095,1,24.791666666666668,11.3125,10.145833333333334,33.520833333333336,14.875,9.395833333333334,0.6510625000000001,2.2916666666666665,0.8958333333333334,0.33260416666666665,6.229166666666667,5.104166666666667,0.7774375,21.0,14.0,10.666666666666666,33.333333333333336,12.333333333333334,7.666666666666667,0.6503333333333333,2.3333333333333335,1.0,0.19999999999999998,6.333333333333333,4.666666666666667,0.7556666666666668,22.2,14.8,12.6,34.2,12.8,8.4,0.6714,2.0,0.8,0.18660000000000002,5.8,4.6,0.8134,24.4,12.6,11.9,34.5,13.6,9.4,0.7013,2.2,1.0,0.31829999999999997,5.4,4.6,0.7466999999999999,27.4,17.6,8.4,34.4,20.0,9.6,0.5412,2.4,0.6,0.13340000000000002,9.8,7.6,0.5962,109.6115865701119,0.4219444444444445,111.0,42.0,25.666666666666668,89.66666666666667,43.0,0.4816666666666667,29.0,9.666666666666666,0.3339999999999999,23.333333333333332,15.333333333333334,0.66,30,16,10
2023-02-13,2022,MIA,0,2.0,1,27.235849056603772,12.849056603773585,8.11320754716981,1,24.897959183673468,11.408163265306122,10.142857142857142,33.53061224489796,15.020408163265307,9.428571428571429,0.6479795918367348,2.2448979591836733,0.8775510204081632,0.32581632653061227,6.285714285714286,5.163265306122449,0.7797142857142858,26.333333333333332,13.333333333333334,10.666666666666666,33.333333333333336,17.0,9.666666666666666,0.6086666666666667,2.0,1.0,0.19999999999999998,7.666666666666667,6.0,0.7853333333333333,23.0,14.4,11.6,33.4,14.4,8.6,0.6286,1.4,0.6,0.12000000000000002,6.6,5.2,0.7912,25.7,13.2,11.5,34.4,14.7,9.7,0.6786000000000001,1.8,0.9,0.2933,6.3,5.4,0.8356,21.2,12.6,8.6,33.6,14.2,8.4,0.5923999999999999,2.4,1.0,0.3734,4.4,3.4,0.8516,109.60405535004796,0.3918926174496643,106.66666666666669,44.666666666666664,22.0,80.33333333333333,35.333333333333336,0.4396666666666666,32.0,10.0,0.3133333333333333,28.0,26.0,0.9303333333333336,27,12,8
2023-02-15,2022,DAL,1,2.0,1,27.233644859813083,12.841121495327103,8.11214953271028,1,24.94,11.42,10.1,33.54,15.0,9.48,0.6521600000000001,2.2,0.86,0.3193,6.22,5.12,0.78412,28.666666666666668,13.333333333333334,8.0,35.333333333333336,18.333333333333332,11.0,0.6276666666666667,1.6666666666666667,1.0,0.19999999999999998,7.0,5.666666666666667,0.852,24.0,14.0,10.0,33.6,14.6,9.2,0.6616,1.4,0.6,0.12000000000000002,6.2,5.0,0.8312000000000002,24.8,13.2,11.3,34.4,14.7,9.6,0.6714,1.6,0.8,0.2433,5.6,4.8,0.8455999999999999,25.142857142857142,12.285714285714286,6.285714285714286,34.57142857142857,18.571428571428573,10.0,0.5498571428571429,4.714285714285714,1.2857142857142858,0.21657142857142858,5.142857142857143,3.857142857142857,0.6808571428571428,124.29643527204504,0.4006442953020134,123.66666666666669,38.333333333333336,27.333333333333332,87.66666666666667,44.333333333333336,0.5056666666666667,44.333333333333336,17.0,0.3813333333333333,22.333333333333332,18.0,0.8143333333333334,14,13,10
2023-02-23,2022,CLE,0,8.0,1,,,,0,24.725490196078432,11.450980392156863,10.098039215686274,33.549019607843135,14.882352941176471,9.411764705882353,0.652450980392157,2.156862745098039,0.8431372549019608,0.3130392156862745,6.1568627450980395,5.0588235294117645,0.7818235294117648,23.666666666666668,13.666666666666666,9.333333333333334,34.0,15.0,9.666666666666666,0.6746666666666666,0.0,0.0,0.0,5.0,4.333333333333333,0.852,24.0,13.0,10.0,33.6,14.8,9.4,0.67,1.2,0.6,0.12000000000000002,5.8,4.6,0.8046000000000001,23.1,13.4,11.0,34.7,13.6,9.0,0.6781,1.6,0.8,0.2433,5.2,4.3,0.8123000000000001,22.4,12.4,8.6,34.2,14.2,8.8,0.6304000000000001,2.8,1.0,0.3,4.0,3.8,0.9666,116.69530355097366,0.388,108.66666666666669,36.666666666666664,23.333333333333332,82.0,40.333333333333336,0.4943333333333333,31.0,9.333333333333334,0.3036666666666666,23.0,18.666666666666668,0.8140000000000001,24,18,13
2023-02-25,2022,MEM,0,2.0,0,,,,0,24.71153846153846,11.576923076923077,10.153846153846153,33.59615384615385,14.846153846153847,9.384615384615385,0.6517307692307693,2.1538461538461537,0.8653846153846154,0.32625,6.153846153846154,5.076923076923077,0.7860192307692309,21.666666666666668,14.333333333333334,10.333333333333334,34.666666666666664,12.0,8.666666666666666,0.713,0.6666666666666666,0.6666666666666666,0.3333333333333333,4.0,3.6666666666666665,0.8889999999999999,24.8,14.2,9.4,35.2,15.4,9.4,0.633,1.4,1.0,0.32,6.0,5.0,0.8446,23.0,14.1,11.3,34.7,13.4,8.7,0.6663,1.4,0.8,0.2933,5.6,4.8,0.8623000000000001,28.75,12.875,7.875,36.375,19.0,11.5,0.5926250000000001,3.75,1.625,0.50825,4.75,4.125,0.71875,108.85293343856875,0.4223333333333334,110.33333333333331,43.0,23.333333333333332,92.66666666666669,39.666666666666664,0.431,35.333333333333336,11.0,0.3073333333333333,27.333333333333332,20.0,0.7106666666666667,15,13,3
2023-02-26,2022,LAC,1,1.0,1,,,,0,24.528301886792452,11.60377358490566,10.018867924528301,33.471698113207545,14.773584905660377,9.339622641509434,0.6514339622641512,2.1132075471698113,0.8490566037735849,0.3200943396226415,6.056603773584905,5.0,0.790056603773585,17.666666666666668,14.666666666666666,8.666666666666666,32.333333333333336,11.0,7.0,0.6393333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.3333333333333335,3.0,0.8889999999999999,22.0,14.4,8.8,33.0,13.8,8.8,0.655,0.4,0.4,0.2,4.4,4.0,0.9112,22.1,14.6,10.7,33.6,13.3,8.6,0.6632,1.2,0.6,0.1933,5.1,4.3,0.8623000000000001,25.0,12.444444444444445,7.888888888888889,34.77777777777778,16.11111111111111,8.444444444444445,0.5264444444444445,3.111111111111111,1.1111111111111112,0.27955555555555556,7.888888888888889,7.0,0.7922222222222222,123.2624450516811,0.4372467532467533,138.33333333333334,47.666666666666664,32.666666666666664,88.66666666666667,47.0,0.5260000000000001,36.333333333333336,17.666666666666668,0.4783333333333333,32.333333333333336,26.666666666666668,0.831,40,17,10
2023-02-28,2022,HOU,0,2.0,1,,,,0,24.814814814814813,11.703703703703704,10.018518518518519,33.629629629629626,14.88888888888889,9.425925925925926,0.6517222222222224,2.0925925925925926,0.8333333333333334,0.31416666666666665,6.222222222222222,5.12962962962963,0.7902407407407408,26.333333333333332,16.0,8.666666666666666,35.0,15.0,9.666666666666666,0.6393333333333333,1.0,0.6666666666666666,0.3333333333333333,7.333333333333333,6.333333333333333,0.9333333333333332,24.0,14.6,8.8,34.6,13.6,9.4,0.6884,0.6,0.4,0.2,5.6,4.8,0.8934000000000001,23.5,14.5,10.2,34.0,14.0,9.0,0.6585,1.0,0.5,0.16,6.1,5.0,0.8423,24.714285714285715,11.714285714285714,8.857142857142858,29.428571428571427,12.857142857142858,9.0,0.7094285714285714,1.7142857142857142,1.0,0.5714285714285714,7.0,5.714285714285714,0.8170000000000001,100.19329896907216,0.4311111111111111,103.66666666666669,46.333333333333336,22.333333333333332,93.66666666666669,37.0,0.3926666666666666,32.666666666666664,9.333333333333334,0.2843333333333333,28.333333333333332,20.333333333333332,0.7273333333333333,14,11,10
2023-03-03,2022,MEM,1,3.0,1,,,,0,24.618181818181817,11.690909090909091,10.018181818181818,33.527272727272724,14.818181818181818,9.381818181818181,0.6514363636363639,2.0545454545454547,0.8181818181818182,0.3084545454545454,6.127272727272727,5.036363636363636,0.7758727272727273,23.0,13.666666666666666,7.666666666666667,32.333333333333336,14.333333333333334,9.333333333333334,0.6463333333333333,0.3333333333333333,0.0,0.0,5.666666666666667,4.333333333333333,0.6,21.4,14.4,9.2,33.4,13.0,8.4,0.6442,0.6,0.4,0.2,5.2,4.2,0.6934,22.7,14.2,9.6,33.5,13.8,8.8,0.6529,1.0,0.5,0.16,5.7,4.6,0.7623,27.22222222222222,12.88888888888889,7.333333333333333,35.333333333333336,18.11111111111111,11.0,0.5974444444444444,3.3333333333333335,1.4444444444444444,0.4517777777777778,4.333333333333333,3.7777777777777777,0.75,114.81284842049376,0.4185555555555555,115.33333333333331,47.0,25.666666666666668,96.66666666666669,45.333333333333336,0.4703333333333333,38.666666666666664,12.666666666666666,0.3166666666666667,14.666666666666666,12.0,0.8273333333333334,18,18,10
